1-upc	2-upc	3-upc	4-upc	5-upc	6-upc	7-upc	8-upc	9-upc	10-upc	11-upc	12-upc	13-upc	14-upc	15-upc	16-upc	17-upc	18-upc	19-upc	20-upc	21-upc	22-upc	23-upc	24-upc	25-upc	26-upc	27-upc	28-upc	29-upc	30-upc	31-upc	32-upc	33-upc	34-upc	35-upc	36-upc	37-upc	38-upc	39-upc	40-upc	41-upc	42-upc	43-upc	44-upc	45-upc	46-upc	47-upc	48-upc	49-upc	50-upc	51-upc	52-upc	53-upc	54-upc	55-upc	56-upc	57-upc
0.8114035088	0.9254385965	2	0.5331100367	0.5533384019	0.4507923033	0.7058823529	1	0.5882352941	0.8312356979	0.5644942518	0.7752192982	0.2236842105	0.2437891852	0.25	0.2812738368	0.2950438765	0.2828947368	1287.43	0.6873045843	106.373	59.3487	61.5675	18.0317	85.7041	1072.68	86.1505	108.225	50.6237	50.6556	16.3671	94.0969	1054.27	94.383	107.789	50.8887	50.5423	16.2173	92.968	0	18.0	22.0	4.6666665	-46.5481	-41.3779	1.1578947	175.61111	0.024955535	0.0	1.0	0.0	0.7058824	0.125	0.1875	1.0	2.0	2.0	
0.9047619048	0.7094988345	3	0.6869172494	0.4509602084	0.6731102231	0.6875	1	0.6666666667	0.6362907925	0.6330242776	0.8044455544	0.375	0.237233086	0.2857142857	0.4849456099	0.3073623902	0.3911088911	404.831	0.6926376098	1591.52	60.1872	58.3222	42.4272	?	368.386	789.164	1945.26	61.0256	62.2647	35.9393	?	363.876	853.744	1924.82	60.2681	61.2293	35.3533	?	0.04761905	21.0	21.0	4.6666665	-49.2528	-53.8321	1.1052631	138.33333	0.041131012	0.04761905	0.8095238	0.05	0.45	0.0	0.21052632	0.85	3.0	3.0	
0.947979798	0.9464802314	2	0.3904384837	0.3428205611	0.3719787157	0.5714285714	1	0.5714285714	0.892560895	0.6944677855	0.9135521886	0.1070395371	0.1605678983	0.104040404	0.1611586575	0.2294397457	0.1296717172	2755.71	0.7487844701	102.51	31.882	35.25	23.508	93.643	2944.01	95.0834	94.569	34.1056	39.6398	27.9173	89.7051	3027.8	84.2665	95.1731	34.0066	39.3957	30.4266	89.7412	0.05882353	17.0	22.0	5.0588236	-50.1932	-40.4701	1.1	140.0	0.05979252	0.05882353	0.88235295	0.0	0.6875	0.0	0.2	1.0	2.0	2.0	
0.9503676471	0.9360386539	4	0.4294227838	0.3508579412	0.465192192	0.65	0.9272727273	0.5405405405	0.8539351244	0.7286048812	0.8712045246	0.149243141	0.1557458203	0.1488970588	0.2122300496	0.2048658926	0.2083771008	1714.48	0.8108930223	205.544	65.7317	65.4023	24.2205	146.934	1526.3	161.069	193.848	67.307	65.7171	22.617	133.6	1577.62	154.074	192.136	66.7043	64.9978	22.4559	133.286	0	46.0	50.0	4.2608695	-108.027	-107.074	1.25	190.45653	0.037938464	0.0	0.9782609	0.022222223	0.6666667	0.045454547	0.27272728	0.972973	4.0	4.0	
0.9507054674	0.9644205794	4	0.4909376442	0.3764548574	0.4470395677	0.8085106383	0.953125	0.6888888889	0.9037042879	0.7018420262	0.893169857	0.1274100899	0.2023698371	0.1478835979	0.1952150757	0.2616835854	0.1983988371	1272.03	0.7383164146	366.833	113.829	112.524	24.499	288.122	1387.83	348.751	202.369	89.5381	81.4021	19.3931	149.355	1353.87	190.898	201.274	88.6414	80.3276	19.4096	147.547	0	44.0	48.0	4.931818	-123.569	-109.111	1.1428572	158.86363	0.04018995	0.0	0.9318182	0.0	0.7209302	0.0952381	0.21428572	0.95	4.0	4.0	
0.9534590672	0.8701257339	2	0.4889706782	0.3519393214	0.4012256161	0.6666666667	0.962962963	0.6	0.7530636206	0.7736533754	0.822508065	0.0423728814	0.1265597783	0.0423728814	0.1731656881	0.1751984971	0.0930818655	13167.8	0.8947534895	426.292	75.7259	94.5787	17.4868	386.555	9581.35	353.106	219.163	76.2782	75.4334	14.8297	166.823	9410.03	173.294	217.464	75.3669	74.4819	14.7814	164.512	0	19.0	22.0	4.736842	-50.5067	-46.6057	1.1	141.52632	0.02740649	0.0	0.94736844	0.0	0.6111111	0.0	0.23529412	1.0	2.0	2.0	
0.8903061224	0.8759746589	2	0.4522124863	0.517812755	0.4800782149	0.6666666667	0.9444444444	0.5641025641	0.7839831059	0.5912879012	0.7928571429	0.2443144899	0.3179026894	0.1964285714	0.2653671215	0.4001649805	0.2857142857	4142.55	0.638296558	349.031	91.9524	96.1656	27.7188	290.74	2188.99	235.127	251.78	94.6026	89.3934	23.8905	205.893	3185.94	198.647	250.043	93.415	88.1776	23.7302	206.386	0	35.0	40.0	4.571429	-95.1552	-95.0774	1.3333334	312.45715	0.03966074	0.0	1.0	0.0	0.7352941	0.030303031	0.36363637	1.0	2.0	2.0	
0.8385272027	0.8067904232	0	0.6055813345	0.5084255389	0.61332658	0.7407407407	1	0.6923076923	0.6976719085	0.574067293	0.7403740674	0.1354455945	0.220583394	0.1354455945	0.2899259948	0.3453235481	0.3115511192	7751.91	0.6546764519	312.012	80.6811	82.236	20.3115	233.872	7332.85	232.027	258.824	65.5399	63.7421	17.9901	200.744	7104.6	211.387	256.652	65.1787	63.1216	17.8633	198.17	0	20.0	20.0	4.7	-53.0859	-46.0409	1.1111112	253.4	0.03965559	0.0	0.95	0.05263158	0.68421054	0.11111111	0.22222222	1.0	0.0	0.0	
?	0.7395577396	?	?	?	?	?	?	?	?	1	?	?	0	?	0	0.2604422604	0	11623.8	0.7395577396	21661.5	726.745	678.644	1125.53	?	11204.2	12893.4	20331.7	721.58	668.431	798.222	?	10722.4	14285.5	20036.7	696.036	626.017	757.978	?	0	2.0	2.0	10.5	-12.1496	-13.1625	1.0	7.5	0.03370843	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.87268014	0.8546886354	3	0.5019564974	0.3636013548	0.5180654313	0.7209302326	0.86	0.625	0.7448582998	0.7880348578	0.7747222519	0.1763858611	0.1582031747	0.1859685622	0.2905290054	0.1886615463	0.2921295802	3029.06	0.8517294214	523.092	140.17	169.578	28.2915	332.005	2434.86	296.274	540.184	154.739	176.297	25.3666	308.161	2431.8	304.077	536.664	153.139	173.889	25.4774	304.937	0.02631579	38.0	39.0	4.763158	-117.127	-99.3784	1.1818181	160.26315	0.039326992	0.02631579	0.94736844	0.027027028	0.5405405	0.055555556	0.19444445	1.0	2.0	3.0	
0.9490185387	0.959214831	5	0.2469506038	0.3688754904	0.2515802335	0.7142857143	1	0.6666666667	0.9073756729	0.7341837255	0.8873086554	0.0610687023	0.2372796872	0.0610687023	0.1420493558	0.2671910674	0.1420493558	236.157	0.7996066995	206.688	75.8102	57.855	31.8763	?	171.943	283.812	211.751	87.4617	59.1866	23.4006	?	169.227	244.416	209.932	88.1824	58.2621	23.2714	?	0	23.0	22.0	4.3913045	-55.4341	-46.3402	1.1	201.95653	0.021042706	0.0	0.8695652	0.045454547	0.6818182	0.0	0.42857143	0.9	5.0	5.0	
0.7015799311	0.7627332166	4	0.5221063041	0.4669131241	0.5455366438	0.7708333333	0.8269230769	0.75	0.6578841041	0.653099479	0.6106138843	0.1766451627	0.1895091402	0.2016175689	0.292822339	0.2726886149	0.3539756245	1814.97	0.7273113851	182.044	77.2109	92.8868	30.9486	145.707	1585.2	132.153	147.212	57.6488	69.1047	23.9229	115.731	1562.53	101.872	146.019	57.2251	68.5518	23.7283	114.49	0	39.0	42.0	4.3076925	-98.6111	-91.9694	1.3548387	190.28206	0.046143528	0.0	0.94871795	0.0	0.7368421	0.08108108	0.4054054	0.96875	4.0	4.0	
0.555316092	0.654418315	2	0.480146071	0.5837795151	0.6460544634	0.8888888889	0.9411764706	0.8	0.5899639688	0.5627365244	0.5270133848	0.2867867868	0.3115335052	0.3965517241	0.345581685	0.3889294465	0.444683908	395.715	0.6110705535	466.17	181.414	300.871	315.571	?	364.184	292.247	418.341	164.743	271.507	321.433	?	359.922	254.584	414.776	165.269	265.573	312.652	?	0	13.0	10.0	3.2307692	-25.4591	-22.556	1.0	217.61539	0.019011583	0.0	1.0	0.0	1.0	0.0	0.6363636	1.0	2.0	2.0	
0.8355334117	0.8016226433	6	0.6711753471	0.5679112437	0.6706136044	0.6744186047	0.8727272727	0.6428571429	0.647883109	0.592461532	0.694498734	0.2194410351	0.2612161895	0.2380240856	0.3961315024	0.3653217923	0.392787342	5276.86	0.6782665092	547.878	150.43	124.921	46.8808	264.176	5366.75	474.156	331.781	141.726	130.857	39.5971	276.447	5298.81	389.905	340.015	142.015	130.534	39.1465	281.214	0	30.0	29.0	3.3666666	-61.7397	-63.8008	1.2083334	256.26666	0.023830345	0.0	0.8666667	0.0	0.79310346	0.071428575	0.4642857	0.9166667	6.0	6.0	
0.9055489014	0.7899823228	2	0.4640858589	0.4814688026	0.4984374845	0.8333333333	1	0.65	0.6933215485	0.602967375	0.7793402933	0.1789660752	0.1384375426	0.0572302315	0.3150265158	0.2682074988	0.2746527468	6407.36	0.7094673748	306.093	68.6335	87.5153	40.4838	227.804	6173.98	226.679	279.087	70.5966	89.4159	39.4541	222.656	5962.24	226.722	279.667	69.6994	88.2905	39.0099	220.076	0	19.0	19.0	4.5263157	-45.1851	-44.6935	1.0	192.73685	0.018731635	0.0	1.0	0.055555556	0.8888889	0.11764706	0.3529412	1.0	2.0	2.0	
0.9716269841	0.9480420785	3	0.1971990931	0.2356660915	0.2109855972	0.8125	0.9473684211	0.8	0.8674176627	0.8100321652	0.9090843294	0.0277777778	0.056261343	0.0277777778	0.0692772287	0.0993781153	0.0567460317	96.3563	0.871822809	107.73	40.0429	44.9042	23.3304	?	72.699	87.0804	78.1589	46.1603	50.9464	21.2143	?	71.9818	71.149	77.8667	45.8517	50.2355	21.1223	?	0	15.0	14.0	4.133333	-24.93	-27.8479	1.0769231	391.86667	0.014789955	0.0	1.0	0.0	1.0	0.0	0.7692308	1.0	3.0	3.0	
0.9622113997	0.9424603175	4	0.3886101675	0.4221700041	0.4153524488	0.6764705882	0.9777777778	0.6363636364	0.8335613781	0.7232679473	0.8657830823	0.2013888889	0.1924334103	0.1133658009	0.2585690622	0.2637085258	0.2186547314	3414.67	0.7975341531	223.723	73.8922	81.4284	21.7882	185.908	2978.33	192.305	287.653	75.8435	87.6871	21.5619	203.274	3077.13	214.795	290.568	75.3237	87.2527	22.707	202.543	0.029411765	34.0	40.0	4.2352943	-100.834	-85.8344	1.3333334	161.58824	0.03424891	0.029411765	0.9411765	0.0	0.6060606	0.03125	0.125	1.0	3.0	4.0	
0.8431156655	0.8073317613	2	0.3549040006	0.413502885	0.4016829282	1	1	1	0.7464523865	0.6454566818	0.7549828972	0.1439202514	0.1338159056	0.127645083	0.2247796119	0.2513099578	0.2196380684	4533.52	0.7158083959	168.348	49.1088	44.1931	26.4203	103.716	4099.23	129.011	149.831	41.9922	39.247	26.7763	116.648	3962.09	128.994	159.652	41.8372	38.6145	26.6659	114.515	0	16.0	15.0	3.375	-31.367	-33.7036	1.1538461	363.125	0.043018784	0.0	1.0	0.0	0.93333334	0.071428575	0.64285713	1.0	2.0	2.0	
0.966562601	0.9695926662	0	0.1087072865	0.284323334	0.1582462715	1	1	1	0.9510772612	0.735922294	0.9422021812	0.0512820513	0.1320011258	0.0658250676	0.0608146677	0.1707446561	0.066874798	9872.92	0.7874344657	68.1822	58.9881	60.6248	33.2602	72.6713	3538.47	70.6404	64.607	53.8034	56.3952	27.9115	66.6124	3443.94	66.4475	63.8648	53.1664	55.0659	27.6689	65.2057	0	9.0	9.0	3.6666667	-15.0908	-13.8946	1.0	138.88889	0.0073140506	0.0	1.0	0.0	1.0	0.0	0.71428573	1.0	0.0	0.0	
0.7	1	0.7	?	0.4553559135	?	?	?	?	0.875	0.5446440865	0.6666666667	1	1	0	0.25	0.3921933086	0.3	627.674	0.6078066915	857.826	178.245	165.705	352.699	?	736.124	658.924	1167.28	177.504	163.542	351.602	?	714.419	822.766	1166.54	177.653	161.522	335.782	?	0	4.0	3.0	2.5	-6.39129	-7.38365	1.0	548.0	0.008379657	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
?	0	?	?	0.4038947259	?	?	1	?	?	0.7867418729	?	?	0.106441048	?	0	0.153220524	0	2739.31	0.846779476	10189.4	186.59	210.821	49.5415	?	3237.44	2542.64	13040.3	155.686	176.617	38.1241	?	3192.37	3036.71	12985.1	153.952	172.425	38.3046	?	0	8.0	8.0	6.25	-33.0378	-27.9702	1.0	82.25	0.07589981	0.0	0.875	0.14285715	0.14285715	0.0	0.0	1.0	0.0	0.0	
0.8844936709	0.7101191952	5	0.560961631	0.5395274701	0.6874109466	0.6153846154	0.914893617	0.4848484848	0.5968695869	0.7142921304	0.7813835802	0.1920892657	0.1999108497	0.2310126582	0.2898808048	0.2782141818	0.3279246298	15372	0.8196358935	177.679	55.6206	85.2754	42.7979	144.319	6883.47	137.264	282.498	61.0204	89.2509	41.8006	172.888	7076.48	150.391	281.585	61.0074	89.082	41.4979	171.897	0	37.0	35.0	3.945946	-102.276	-79.5134	1.1290323	240.32433	0.030475697	0.0	0.9459459	0.055555556	0.7222222	0.028571429	0.22857143	1.0	5.0	5.0	
0.9615384615	0.9218430054	0	0.4518019631	0.4621016191	0.4425989253	0.9130434783	1	0.8095238095	0.8248045579	0.5896088595	0.8574394965	0.2344709839	0.305126867	0.2307692308	0.2955055341	0.3613324533	0.3026815106	13731.4	0.6279830395	176.396	105.568	114.252	77.8367	131.134	13422.4	123.795	167.86	73.1022	70.3513	56.7985	161.39	12952.8	157.174	165.255	73.2233	69.5252	56.0508	159.084	0	20.0	15.0	3.2	-35.5719	-29.0117	1.1538461	294.5	0.030139586	0.0	1.0	0.0	0.94736844	0.11111111	0.6111111	1.0	0.0	0.0	
0.819612069	0.770676074	3	0.521107087	0.5268305105	0.5469110848	0.95	0.9523809524	0.8333333333	0.70048291	0.6414126484	0.7112614107	0.2093869732	0.1316091954	0.1607758621	0.319323926	0.2726746128	0.292887931	196.646	0.7273253872	757.625	162.7	53.5362	30.5582	?	342.79	754.446	1324.34	177.788	52.1294	30.2475	?	336.815	1172.51	1308.38	176.852	51.7327	29.8757	?	0	18.0	16.0	3.7222223	-40.7128	-43.9179	1.0666667	242.88889	0.032249805	0.0	0.8333333	0.0	0.4117647	0.0625	0.125	0.8125	3.0	3.0	
0.7344827586	0.8860962567	5	0.6238537675	0.5468563113	0.6178776683	0.7037037037	1	0.48	0.7334323687	0.5588083913	0.6299753695	0.2847593583	0.3163737169	0.3965517241	0.3826498257	0.3972473121	0.4083743842	228.442	0.6161280124	420.412	84.2584	82.8655	30.9473	?	180.555	308.82	309.459	74.7741	78.3844	35.2937	?	178.023	231.633	308.554	74.0629	77.2959	36.2827	?	0.035714287	28.0	28.0	4.178571	-78.1039	-67.0028	1.2727273	313.89285	0.04321577	0.035714287	0.89285713	0.037037037	0.5555556	0.07692308	0.26923078	0.96	4.0	5.0	
0.737341542	0.8131311188	2	0.4243832357	0.5025987745	0.5945405699	0.8	0.9782608696	0.6857142857	0.7100368873	0.622722417	0.6251241781	0.1883597884	0.2553138155	0.2103420933	0.2402599901	0.3451484988	0.3365927761	8672.79	0.6960062924	246.123	187.538	94.711	33.3268	226.685	4524.35	275.681	178.189	105.138	51.2873	24.6225	146.627	4324	180.828	180.272	106.071	51.6982	24.5359	147.739	0	36.0	35.0	4.3333335	-86.6918	-89.2784	1.09375	159.66667	0.031849727	0.0	0.9166667	0.08571429	0.6857143	0.0	0.3529412	0.90909094	2.0	2.0	
0.9356559659	0.9255318165	0	0.4282135247	0.5485378141	0.5436723464	0.8571428571	0.9545454545	0.7777777778	0.8296595342	0.6613497635	0.8286785588	0.0372733999	0.1948030326	0.0220820189	0.0930852294	0.3117586093	0.1643483088	5053.63	0.7202292915	290.116	107.785	122.836	33.5946	463.91	11588	340.372	191.861	110.99	103.459	23.2672	195.811	11276.1	193.457	189.747	110.131	101.988	23.0489	192.056	0	15.0	14.0	3.2666667	-32.2843	-26.7061	1.0	214.33333	0.020736864	0.0	1.0	0.071428575	0.85714287	0.07692308	0.53846157	1.0	0.0	0.0	
0.6973253797	0.6912214983	0	0.521393229	0.4557606835	0.5444042613	0.9322033898	1	0.875	0.6256330528	0.638572272	0.6170608048	0.2657575771	0.2624223989	0.2350793651	0.3557356862	0.3405796999	0.3563150341	5984.74	0.7061650844	372.37	113.196	79.6604	28.909	173.593	7850.84	266.897	367.276	98.4113	70.5904	27.7648	158.84	7675.94	264.563	364.04	97.3505	69.5407	27.5651	157.036	0	43.0	45.0	3.6744187	-117.753	-105.517	1.40625	262.34885	0.083152555	0.0	0.88372093	0.023809524	0.64285713	0.0	0.24390244	0.93333334	0.0	0.0	
0.9239766082	0.7340581063	3	0.478122019	0.4405990035	0.5871794084	0.7222222222	0.9047619048	0.6	0.6329890921	0.6754570734	0.8229329512	0.2280701754	0.2582417582	0.2280701754	0.3545891917	0.309759088	0.3541340976	28795.1	0.7521927296	147.277	80.3639	107.653	40.4634	149.731	26735.2	121.34	122.643	71.6469	92.1869	35.2552	135.803	25988.5	105.712	122.04	71.239	91.0999	35.6038	134.015	0	19.0	20.0	3.4736843	-41.641	-38.5683	1.0526316	195.94737	0.014892099	0.0	1.0	0.0	0.8888889	0.05882353	0.4117647	1.0	3.0	3.0	
0.9649122807	0.8718487395	2	0.3892717087	0.3669905538	0.4112364244	0.7857142857	1	0.7692307692	0.7707282913	0.7356084184	0.826566416	0.1344537815	0.1920216365	0.1052631579	0.1922268908	0.2135461802	0.2192982456	66565.2	0.7686979396	106.934	54.3318	80.9118	48.5037	123.818	23648.1	114.261	89.2687	56.5658	71.8207	32.6259	99.9595	22739.2	98.7647	89.611	56.6288	70.645	32.4577	99.8101	0	13.0	15.0	4.3846154	-26.2895	-28.3718	1.0714285	159.07692	0.01673807	0.0	1.0	0.0	0.9166667	0.0	0.54545456	1.0	2.0	2.0	
0.7254135649	0.7956196581	0	0.3333477024	0.3100433102	0.3624371213	0.9411764706	1	0.9411764706	0.742638184	0.7237888533	0.7058312655	0.1222222222	0.2222579379	0.2209677419	0.2043803419	0.228463456	0.2745864351	785.531	0.7529435209	2072.86	168.235	203.845	152.676	?	823.749	1049.9	1938.35	185.629	225.376	154.295	?	816.157	948.005	1946.87	184.131	227.286	149.988	?	0	10.0	6.0	3.5	-14.0777	-14.8802	1.0	392.0	0.01692408	0.0	1.0	0.0	0.8888889	0.0	0.625	1.0	0.0	0.0	
0.7517730496	0.7535211268	0	0.332062966	0.4599523084	0.3329370046	?	1	?	0.667937034	0.5675556402	0.6670629954	0.4444444444	0.2127659574	0.4444444444	0.2464788732	0.3254483016	0.2482269504	485.808	0.6309137738	938.054	330.303	230.08	80.4075	?	400.603	780.724	559.719	177.115	179.577	46.5622	?	390.718	513.195	550.424	174.052	174.16	45.8021	?	0.14285715	7.0	9.0	5.142857	-30.5163	-28.6453	1.0	85.14286	0.023361055	0.14285715	0.85714287	0.0	0.5	0.0	0.4	1.0	0.0	0.0	
0.9521326914	0.9537837615	2	0.2928583922	0.3349915658	0.3047812825	0.66	0.9545454545	0.6326530612	0.8861601129	0.7873410502	0.8928074145	0.0660996958	0.1182701727	0.061833048	0.1140101095	0.1757070263	0.1229164824	537.403	0.8535673457	146.608	49.323	48.9644	19.5947	164.917	726.667	144.26	145.797	47.1987	47.4041	18.5973	153.941	712.082	135.088	144.593	46.9422	47.0576	18.5639	152.312	0	50.0	62.0	5.42	-137.22	-138.735	1.24	148.78	0.060366597	0.0	0.9	0.040816326	0.46938777	0.020833334	0.3125	0.95348835	2.0	2.0	
0.850098052	0.8560847564	2	0.3601683735	0.378642047	0.3993047603	0.8285714286	0.95	0.71875	0.7534299378	0.680414709	0.7625671979	0.0991509672	0.1368514215	0.1047058569	0.1644745642	0.2199013276	0.149901948	2392.74	0.7575278615	153.914	44.6536	54.4133	19.8688	111.433	1716.31	106.228	102.8	42.8625	46.8713	17.1471	88.4383	1705.72	74.5866	120.263	42.6068	46.2335	16.9918	88.5494	0	30.0	31.0	4.1666665	-57.6611	-60.7243	1.1071428	240.4	0.019397413	0.0	1.0	0.0	0.9310345	0.10714286	0.60714287	1.0	2.0	2.0	
0.8922686853	0.8709097305	2	0.3982134678	0.3475377533	0.3933372172	0.8372093023	0.9615384615	0.7804878049	0.7933487753	0.6981795611	0.8143996622	0.1004500723	0.1563309287	0.098245551	0.197228921	0.2381822726	0.1845621228	2187.09	0.7499196604	94.187	56.4317	53.0665	24.1642	84.2941	1879.32	90.4488	95.1864	52.5111	50.8335	20.3875	82.7445	1957.22	92.117	94.5732	52.0579	50.1825	20.2946	81.9637	0.028571429	35.0	36.0	3.942857	-78.0359	-72.8948	1.125	215.88571	0.02792387	0.028571429	0.94285715	0.0	0.8235294	0.0	0.42424244	0.9705882	2.0	2.0	
0.7783130126	0.7442853004	3	0.4835912324	0.4302339792	0.4710685466	0.7857142857	1	0.7407407407	0.686565034	0.6762502373	0.6986089054	0.2188023716	0.2308766053	0.2529492566	0.2929047823	0.2894598407	0.3199998114	2005.1	0.7336638916	85.7058	51.1995	59.62	23.5678	112.969	1178	83.8906	84.4047	49.3975	51.8514	21.7035	87.3327	1155.05	81.2809	84.1925	49.4448	51.8993	21.7895	86.8656	0	44.0	46.0	4.7727275	-99.931	-91.1829	1.1794872	355.27274	0.022610165	0.0	1.0	0.0	0.81395346	0.023809524	0.45238096	1.0	3.0	3.0	
0.7557143197	0.7930221449	5	0.5639481112	0.5192911769	0.6514242463	0.6829268293	0.829787234	0.641025641	0.683871235	0.6742080143	0.6625397052	0.2663491384	0.2347762836	0.3219046939	0.3396309164	0.3058365231	0.410952347	9751.13	0.7697983237	292.256	87.1847	54.5874	28.0798	163.363	9662.14	240.184	177.701	66.636	40.2451	23.6463	112.51	9234.39	151.8	176.343	66.2015	40.0276	23.5695	111.411	0.071428575	42.0	48.0	3.8809524	-118.258	-107.397	1.3714286	153.33333	0.10521113	0.071428575	0.8095238	0.09756097	0.5609756	0.05	0.225	0.9142857	5.0	5.0	
0.9547722739	0.9361489645	4	0.376670896	0.3629221201	0.3708704242	0.8392857143	0.90625	0.75	0.8796802116	0.742794079	0.8924521453	0.0568103635	0.1174077651	0.0520817086	0.1246392457	0.2144941294	0.132079377	6302.66	0.8240479034	94.1449	53.9399	62.5942	24.4522	109.769	5428.34	109.343	116.162	59.0457	72.0062	26.7835	108.749	5350.58	109.811	115.59	58.8452	71.4858	26.5626	107.832	0	47.0	56.0	4.638298	-116.739	-106.643	1.2727273	287.78723	0.019232182	0.0	1.0	0.04347826	0.7173913	0.08888889	0.2888889	1.0	3.0	4.0	
1	0.9662258756	2	0.2794896773	0.3883052547	0.264878481	0.8666666667	0.9444444444	0.8571428571	0.9030707715	0.7652432674	0.9536743933	0.1350964975	0.0863636364	0.1350964975	0.1675482487	0.1593790013	0.1389768202	93.7195	0.8406209987	136.06	72.2052	71.5333	15.7911	?	124.881	80.5834	179.342	94.3593	93.2426	17.4742	?	123.702	123.468	177.673	93.2246	91.6462	17.4412	?	0	15.0	17.0	4.4	-43.8283	-37.5297	1.0	278.6	0.028779626	0.0	0.93333334	0.0	0.71428573	0.0	0.23076923	1.0	2.0	2.0	
0.9114887426	0.9434446685	2	0.4521343791	0.3978361774	0.4195491546	0.8983050847	0.9577464789	0.85	0.862136216	0.7175584583	0.8370400957	0.0526194592	0.0723894837	0.0504658322	0.1156143881	0.1861988257	0.1022804825	1996.81	0.8138011743	118.059	70.2302	76.852	31.9351	102.385	949.975	96.4668	91.6455	45.6929	49.0275	26.7592	67.3984	928.369	70.9532	91.2732	45.2717	48.5527	26.8523	67.1729	0	48.0	52.0	4.3958335	-110.97	-100.106	1.2093023	195.39583	0.032143604	0.0	0.9791667	0.04255319	0.70212764	0.04347826	0.3043478	1.0	0.0	2.0	
0.9813424958	0.982185065	0	0.2652403632	0.4410305241	0.2916166639	0.6315789474	0.9166666667	0.6315789474	0.8819210656	0.7342775583	0.8712575783	0.0380804277	0.1384678001	0.0398968447	0.1091854203	0.2238843716	0.1126450924	2235.52	0.8505971395	217.198	66.8786	67.8306	24.2644	159.065	1288.41	158.266	219.953	62.6679	65.8862	22.381	168.288	1329.5	164.311	219.622	62.7139	65.9208	22.2817	167.187	0.027777778	36.0	40.0	5.75	-113.575	-83.9345	1.1764706	144.33333	0.041734524	0.027777778	0.9166667	0.0	0.45714286	0.029411765	0.1764706	0.9714286	0.0	0.0	
0.9321580187	0.9318776663	0	0.5400484169	0.4025108572	0.5112663755	0.9032258065	1	0.8709677419	0.8719202908	0.7401235264	0.8722355366	0.1021835006	0.1198921947	0.0638890908	0.1795626458	0.182263519	0.1642685958	819.606	0.817736481	57.1478	48.3261	57.901	29.0794	79.7304	755.874	65.5518	56.9875	48.4815	46.5767	30.8681	60.5144	752.698	67.6183	58.8221	48.747	47.5531	31.3894	61.8554	0	24.0	30.0	4.9583335	-52.9924	-53.2201	1.1538461	121.083336	0.030463798	0.0	0.9583333	0.08695652	0.73913044	0.045454547	0.36363637	1.0	0.0	0.0	
0.9245091625	0.9261943011	2	0.2982921946	0.2828623249	0.3156127342	0.7272727273	1	0.7272727273	0.8700751412	0.7930903649	0.8619749286	0.0449108553	0.1165818884	0.0479044201	0.1033279785	0.1686271526	0.1056871725	3726.41	0.8467025885	130.003	57.5924	63.3348	18.6137	159.904	4357.69	146.112	74.1661	38.5302	42.6616	17.3211	80.2013	4216.67	81.5024	73.3253	38.2437	42.4395	17.2402	79.0603	0	32.0	35.0	5.0	-70.0599	-67.7131	1.2962962	143.15625	0.025470717	0.0	0.96875	0.0	0.83870965	0.1	0.53333336	1.0	2.0	2.0	
0.9792814509	0.9007973314	4	0.5294251258	0.4003174308	0.5911316638	0.7192982456	0.9743589744	0.7037037037	0.7796182613	0.6925762533	0.8572100525	0.2142746724	0.1948555973	0.1725063131	0.310340197	0.2648948315	0.3034286384	5330.23	0.7615946516	113.968	49.3165	48.3872	21.1198	107.201	3252.38	124.806	85.5888	39.635	38.783	19.2412	77.4318	3193.37	94.841	84.9889	39.5027	38.5508	19.1093	76.6524	0	50.0	56.0	4.78	-111.384	-115.73	1.1914893	199.78	0.039714854	0.0	0.92	0.0	0.81632656	0.041666668	0.35416666	0.9777778	4.0	4.0	
