1-edinburgh	2-edinburgh	3-edinburgh	4-edinburgh	5-edinburgh	6-edinburgh	7-edinburgh	8-edinburgh	9-edinburgh	10-edinburgh	11-edinburgh	12-edinburgh	13-edinburgh	14-edinburgh	15-edinburgh	16-edinburgh	17-edinburgh	18-edinburgh	19-edinburgh	20-edinburgh	21-edinburgh	22-edinburgh	23-edinburgh	24-edinburgh	25-edinburgh	26-edinburgh	27-edinburgh	28-edinburgh	29-edinburgh	30-edinburgh	31-edinburgh	32-edinburgh	33-edinburgh	34-edinburgh	35-edinburgh	36-edinburgh	37-edinburgh	38-edinburgh	39-edinburgh	40-edinburgh	41-edinburgh	42-edinburgh	43-edinburgh	44-edinburgh	45-edinburgh	46-edinburgh	47-edinburgh	48-edinburgh	49-edinburgh	50-edinburgh	51-edinburgh	52-edinburgh	53-edinburgh	54-edinburgh	55-edinburgh	56-edinburgh
1.2	1.4	1.4	1.4	1.2	1.4	1.4	1.4	0.2738853652	0.0450876579	0.75	0.2179868137	0.611111	0.2443323662	0.75	0.4531186465	0.0205338809	0.3525167944	0.8904818864	0.0461509072	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.25	1	0.25	1	0.5	0.8425559584	0.0194676618
1.8536585366	2.3170731707	2.4634146342	2.4878048781	1.8571428571	2.4523809524	2.6904761905	2.7142857143	0.0525540273	7.93380646873e-10	0.75	0.0016257569	0.62963	0.0010236827	0.731707	0.0036923617	0.3080082136	0.0007825792	0.8068466401	0.1130237638	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0.05	1	0.875	1	0.075	0	0	0.839769749	0.0590046664
1.7	2.0333333333	2.1	2.1	1.6666666667	2.0666666667	2.3	2.3666666667	0.1080305661	1.00877767699e-05	0.689655	0.0062201014	0.63587	0.002472694	0.689655	0.0141045801	0.250513347	0.0031428035	0.83291703	0.0989200059	0	0	1	0	4	1	0	0	0	0	5	0	0	0	1	0	3	1	0	0	0	0	4	0	0	0	0	0	1	0.88	1	0.12	0	0	0.8316288731	0.0492434414
1.6666666667	1.7777777778	1.7777777778	1.7777777778	1.7	2	2	2	0.0347385957	0.0009995853	0.625	0.088322064	0.543478	0.0671511539	0.555556	0.1541389777	0.0533880903	0.0853244813	0.8210450261	0.0599129859	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.875	0	0	1	0.125	0.8279678187	0.0340377512
1.7894736842	2	2.052631579	2.0789473684	1.7222222222	2.0277777778	2.1111111111	2.1111111111	0.108631397	4.87197152604e-06	0.756757	0.0028609991	0.626263	0.0016232953	0.714286	0.007532024	0.2669404517	0.0027687507	0.7978670764	0.1033409418	1	2	1	0	0	0	1	2	0	0	3	0	1	2	1	0	0	0	1	2	0	0	4	1	0	0	0	0	1	0.972972973	0	0	1	0.027027027	0.8430973682	0.0536772575
1.7777777778	2.1944444444	2.375	2.4444444444	1.8	2.2571428571	2.4428571429	2.4714285714	0.0217774534	1.5464622916e-10	0.774648	0.0004969779	0.677749	0.0010815677	0.768116	0.0009267841	0.5420944559	0.0010073366	0.8139138271	0.1379782515	5	2	3	0	1	1	1	2	0	0	14	0	5	2	3	0	0	0	1	2	0	0	13	0	0	0	1	0.0142857143	1	0.9142857143	1	0.0428571429	1	0.0285714286	0.845005014	0.0663868926
1.7611940299	2.1492537313	2.2835820896	2.3134328358	1.7837837838	2.2567567568	2.472972973	2.5675675676	0.0309621079	4.83725267027e-10	0.787879	0.0004364312	0.657534	0.0006562391	0.808219	0.0013163021	0.5544147844	0.0010876847	0.802595256	0.1339466543	0	1	1	0	0	0	1	1	4	0	7	0	0	1	1	0	0	0	1	1	4	0	7	0	1	0.0151515152	0	0	1	0.8787878788	1	0.0757575758	1	0.0303030303	0.8861834214	0.0703159289
1.6875	1.875	1.875	1.875	1.7058823529	2.0588235294	2.1764705882	2.2352941177	0.024537091	2.66434802597e-07	0.733333	0.0316920188	0.583333	0.0231755813	0.625	0.0594852148	0.1170431212	0.0257786976	0.8441854034	0.0815253723	0	1	1	1	0	0	1	1	0	1	2	0	0	1	1	0	0	0	1	1	0	0	2	0	1	0.0666666667	0	0	1	0.8666666667	1	0.0666666667	0	0	0.8448000753	0.0415713188
1.8076923077	2.2307692308	2.4615384615	2.5	1.8461538462	2.3461538462	2.5769230769	2.5769230769	0.0275309213	6.96776612109e-08	0.64	0.0087812932	0.598639	0.0048971505	0.68	0.0202280713	0.1991786448	0.0060239329	0.7577482458	0.0897816388	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8512705477	0.0494971484
1.3333333333	1.3333333333	1.3333333333	1.3333333333	1.3333333333	1.3333333333	1.3333333333	1.3333333333	0.0343358053	4.41019260043e-05	0.8	0.1717736096	0.483871	0.1244218085	0.8	0.3582723186	0.0349075975	0.1819066486	0.9287431601	0.0570082365	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.6	1	0.4	0	0	0.8981662218	0.0324058196
1.7435897436	2.0512820513	2.1025641026	2.1025641026	1.8863636364	2.2954545455	2.3863636364	2.3863636364	0.0533015629	7.02333326373e-10	0.789474	0.0029503561	0.630901	0.0008040974	0.767442	0.0036229649	0.3470225873	0.0003037482	0.7743857595	0.1126876427	1	0	1	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8257752044	0.0584991731
1.7692307692	2.1923076923	2.3076923077	2.3461538462	1.76	2.28	2.52	2.6	0.0711770534	1.32605084001e-06	0.72	0.0094405542	0.584507	0.0051882531	0.708333	0.0247563296	0.1704312115	0.0102085466	0.7974450143	0.0950175794	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8135425604	0.0489611181
1.6666666667	1.9333333333	2.0333333333	2.0666666667	1.6774193548	2.0322580645	2.1612903226	2.1935483871	0.0478496689	1.39913076106e-06	0.655172	0.0066265969	0.623457	0.0039657481	0.733333	0.0135417938	0.2443531828	0.0032608825	0.8030812749	0.1052011325	1	0	1	0	2	1	0	0	0	0	5	0	1	0	1	0	1	1	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8385417276	0.0526514712
1.7755102041	2.1428571429	2.3265306122	2.387755102	1.6888888889	2	2.1777777778	2.2222222222	0.0025093889	9.69994403513e-12	0.770833	0.000782155	0.645756	0.0003575864	0.75	0.0033516455	0.3613963039	0.0008094524	0.8410508881	0.1237118147	1	0	1	0	2	1	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	1	0.0681818182	1	0.7272727273	1	0.1363636364	1	0.0681818182	0.8931598394	0.0621803493
1.875	2.4375	2.625	2.625	1.95	2.75	3.15	3.3	0.1912532272	0.0001741602	0.666667	0.0306836579	0.521739	0.0180189971	0.578947	0.0394760795	0.1088295688	0.0228253635	0.7091284854	0.0710383382	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8171178553	0.0397368193
1.9310344828	2.5172413793	2.775862069	2.8965517241	1.9322033898	2.5423728814	2.8813559322	3.0338983051	0.083172207	5.03100967026e-08	0.754386	0.0004064955	0.642173	0.0004278453	0.758621	0.0009330522	0.453798768	0.000201413	0.7590412843	0.1219718297	4	0	1	0	1	1	0	0	0	0	7	0	4	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0.8393139472	0.0651265156
1.7441860465	2.023255814	2.023255814	2.023255814	1.82	2.38	2.58	2.62	0.1105512774	2.88029775991e-06	0.785714	0.0018879758	0.655602	0.0007757841	0.755102	0.0015397153	0.3388090349	0.0007657496	0.7779187186	0.1175516857	2	0	1	0	0	0	0	0	2	1	7	0	2	0	1	0	0	0	0	0	2	0	6	0	1	0.1428571429	1	0.0476190476	1	0.7619047619	0	0	1	0.0476190476	0.8481774563	0.0633847978
1.9333333333	2.5555555556	2.9111111111	3.0666666667	1.9803921569	2.7058823529	3.137254902	3.2745098039	0.1500019881	1.61365425118e-05	0.727273	0.0014175574	0.615385	0.0002325884	0.74	0.0019995256	0.3819301848	0.0004449002	0.7109378311	0.1093705415	2	0	1	1	0	0	0	0	0	1	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.9545454545	1	0.0454545455	0	0	0.8097151621	0.0587839666
1.8888888889	2.4444444444	2.7222222222	2.8333333333	1.8	2.2666666667	2.6	2.8	0.0561685569	2.56677947669e-06	0.705882	0.0238524628	0.545455	0.0197964425	0.642857	0.0762026994	0.0944558522	0.038218803	0.792818409	0.0704125875	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8245067359	0.0400958545
1.724137931	1.9310344828	1.9655172414	1.9655172414	1.6451612903	1.9677419355	2.064516129	2.064516129	0.0250735864	6.01416598415e-08	0.714286	0.0068712595	0.617834	0.0042505589	0.733333	0.0132583859	0.2299794661	0.0043333663	0.8185721193	0.1014044092	1	0	1	0	1	1	0	0	0	0	3	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.8678674981	0.0533384178
1.4594594595	1.7027027027	1.7837837838	1.7837837838	1.5789473684	1.8421052632	1.9473684211	1.9736842105	0.1185061288	1.57482747753e-08	0.777778	0.0031509028	0.660944	0.0013879804	0.756757	0.0072593614	0.3285420945	0.0020939356	0.8539922276	0.1131134091	0	0	2	0	1	1	0	0	0	0	3	0	0	0	2	0	1	1	0	0	0	0	3	0	0	0	1	0.0833333333	1	0.7222222222	1	0.0833333333	1	0.1111111111	0.8339620548	0.0441148489
1.78125	2.125	2.21875	2.21875	1.8648648649	2.4054054054	2.6486486487	2.7027027027	0.0559138932	8.62167851287e-07	0.741935	0.0049598753	0.610465	0.0026463488	0.722222	0.0058114291	0.2381930185	0.0034517092	0.7952647225	0.1024220389	1	0	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0967741935	0	0	1	0.9032258065	0	0	0	0	0.8099697486	0.0516995184
1.6875	2.09375	2.21875	2.21875	1.7666666667	2.1333333333	2.2	2.2	0.1041740492	4.2630498594e-05	0.774194	0.005791548	0.633136	0.0032793082	0.758621	0.0159818777	0.2135523614	0.0066550452	0.8314652478	0.1076303973	2	0	1	0	0	0	0	0	1	0	5	0	2	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0.935483871	0	0	1	0.064516129	0.8542563483	0.053774552
1.6666666667	2	2.0666666667	2.0666666667	1.5	1.5714285714	1.5714285714	1.5714285714	0.0748745008	3.84949014041e-06	0.714286	0.0385283909	0.603175	0.0404963936	0.769231	0.0973051714	0.0841889117	0.0550069327	0.8418926607	0.0720217329	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	1	0.0714285714	1	0.8571428571	0	0	1	0.0714285714	0.9292974362	0.0424272027
1.7307692308	1.9487179487	1.9743589744	1.9743589744	1.8101265823	2.1898734177	2.2658227848	2.2784810127	0.0027137836	5.90486166652e-11	0.831169	0.0008219942	0.658793	0.0007323704	0.807692	0.0013440609	0.5667351129	0.0009975646	0.8431758071	0.1527755343	7	0	2	0	1	1	0	0	2	0	13	0	8	0	2	0	0	0	0	0	2	0	13	0	0	0	0	0	1	0.9480519481	0	0	1	0.0519480519	0.9119957092	0.0786491123
1.5	1.75	1.75	1.75	1.8571428571	2.4285714286	2.8571428571	3	0.34902123	0.0470733908	0.666667	0.3097563242	0.541667	0.170237745	0.5	0.2715611853	0.0266940452	0.154981634	0.9466305301	0.0545232075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.3333333333	1	0.6666666667	0	0	0	0	0.8210342955	0.0318937368
2	2.5384615385	2.6923076923	2.6923076923	2	2.3846153846	2.3846153846	2.3846153846	0.2078019471	0.0036405802	0.583333	0.048717788	0.507246	0.0336689059	0.666667	0.100753077	0.090349076	0.0382863931	0.6741701388	0.0617243178	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7502861413	0.0344674344
1.8387096774	2.3064516129	2.4838709677	2.5322580645	1.8888888889	2.4126984127	2.5714285714	2.6190476191	0.0290154192	9.16195816237e-10	0.737705	0.0002181031	0.626437	0.0002906831	0.741935	0.0004969712	0.4702258727	9.66348278434e-05	0.8024869692	0.1248492225	2	0	1	0	2	1	0	0	0	0	5	0	2	0	1	0	1	1	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8698266372	0.0672015615
1.8888888889	2.3888888889	2.7222222222	2.8888888889	1.8571428571	2.5714285714	2.9285714286	3	0.169307841	2.40500540981e-06	0.647059	0.0241479935	0.5125	0.0251575116	0.615385	0.086183314	0.0595482546	0.0532924789	0.7388956728	0.0662275686	1	0	1	0	0	0	0	0	1	2	3	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	1	0	0	0	0	0.8544323554	0.0369874229
1.7407407407	2.037037037	2.037037037	2.037037037	1.8888888889	2.5555555556	2.7037037037	2.7407407407	0.0453445526	2.42968876229e-05	0.730769	0.0091472742	0.626016	0.0089792977	0.730769	0.020025701	0.1622176591	0.0125660564	0.8045163072	0.0995005883	2	0	1	1	0	0	0	0	1	1	4	0	2	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0.9230769231	0	0	1	0.0769230769	0.8557617697	0.0517952687
1.8039215686	2.1176470588	2.1764705882	2.1960784314	1.75	2.0416666667	2.0833333333	2.0833333333	0.0043145627	7.55199008482e-12	0.82	0.0012332164	0.646512	0.0011725897	0.808511	0.003434474	0.3100616016	0.0020882352	0.7960898707	0.1164278514	3	0	1	0	1	1	0	0	2	0	16	0	3	0	1	0	0	0	0	0	2	0	15	0	0	0	0	0	1	1	0	0	0	0	0.8504869187	0.0631972982
1.9743589744	2.5384615385	2.641025641	2.6666666667	2	2.6585365854	2.8292682927	2.8536585366	0.1622117273	0.0002476169	0.736842	0.0022476545	0.609524	0.0007942402	0.75	0.0050010526	0.2936344969	0.0011791621	0.77704019	0.113868598	2	0	1	0	0	0	0	0	0	1	5	0	2	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	1	1	0	0	0	0	0.8169252027	0.0591873718
1.8139534884	2.2558139535	2.3720930233	2.4186046512	1.8541666667	2.4375	2.6666666667	2.7291666667	0.0462193448	2.44351097615e-10	0.761905	0.0017495512	0.647482	0.0006673547	0.765957	0.002633052	0.3983572895	0.0004001116	0.7668899407	0.1106839625	3	0	1	0	2	1	0	0	0	0	10	1	3	0	1	0	2	1	0	0	0	0	8	0	0	0	0	0	1	0.8947368421	1	0.1052631579	0	0	0.8522731156	0.0615133287
1.9682539683	2.4920634921	2.6666666667	2.7301587302	1.9310344828	2.3965517241	2.5517241379	2.5689655172	0.03809068	2.27699529595e-08	0.758065	0.0003259167	0.628125	0.0002858594	0.789474	0.0019632601	0.4209445585	0.0004430001	0.7703164919	0.1206995349	2	0	1	1	0	0	0	0	2	1	6	0	2	0	1	0	0	0	0	0	2	0	6	0	1	0.0322580645	0	0	1	0.9516129032	1	0.0161290323	0	0	0.8440035626	0.0641886785
1.7857142857	2.1785714286	2.2857142857	2.3214285714	1.8461538462	2.0769230769	2.1153846154	2.1153846154	0.1147522427	9.30755327259e-06	0.703704	0.0069002949	0.609929	0.0055938672	0.72	0.0204237257	0.1889117043	0.0084373605	0.7698825835	0.089884252	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.830120337	0.0470408422
1.8684210526	2.1842105263	2.2368421053	2.2368421053	1.8378378378	2.2432432432	2.3783783784	2.4324324324	0.0308531442	1.20358298609e-10	0.702703	0.0023289086	0.625592	0.0009695729	0.722222	0.0064888322	0.2669404517	0.0019807425	0.7870720508	0.1029695598	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.8800256571	0.0549749256
1.4615384615	1.6153846154	1.6923076923	1.6923076923	1.6666666667	2	2.2	2.3333333333	0.0744521714	0.0001118799	0.666667	0.047396115	0.595745	0.0672048443	0.571429	0.0758024361	0.0616016427	0.0708053699	0.7899275142	0.0710290465	1	2	2	1	0	0	1	2	0	3	5	1	1	2	2	0	0	0	1	2	1	0	5	1	0	0	1	0.0833333333	1	0.8333333333	0	0	1	0.0833333333	0.8067393613	0.0372411187
1.7666666667	2.0666666667	2.1166666667	2.1166666667	1.8064516129	2.3064516129	2.5	2.5161290323	0.0855116995	1.64627312807e-11	0.79661	0.0005032801	0.648084	0.0003565377	0.770492	0.0007405319	0.4065708419	0.0002315436	0.8015672653	0.1231524934	6	1	1	1	1	1	1	1	0	2	9	0	6	1	1	0	0	0	1	1	0	0	8	0	1	0.0526315789	1	0.0350877193	1	0.8947368421	1	0.0175438596	0	0	0.8608015898	0.0659030146
1.7142857143	2	2	2	1.7777777778	2.1111111111	2.1111111111	2.1111111111	0.0431976659	0.0015181053	0.5	0.1272495227	0.529412	0.1044349329	0.625	0.1807036557	0.0472279261	0.1058330519	0.8801646013	0.0607173102	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.889128901	0.0304993924
1.8666666667	2.0933333333	2.16	2.1733333333	1.8684210526	2.2368421053	2.3684210526	2.4078947368	0.0004791113	3.66462274275e-15	0.837838	0.0011519623	0.665842	0.0009022502	0.813333	0.0017438764	0.5523613963	0.0008520695	0.8433569715	0.1511082593	0	0	3	0	2	1	0	0	0	0	8	0	1	0	3	0	1	1	0	0	0	0	8	0	0	0	0	0	1	1	0	0	0	0	0.9132107071	0.0799406422
1.125	1.125	1.125	1.125	1.3333333333	1.4444444444	1.4444444444	1.4444444444	0.2544983415	0.0001982402	0.857143	0.1099050394	0.666667	0.0815854788	0.75	0.1900511916	0.0574948665	0.1048102429	0.8993923801	0.0641786061	1	2	0	0	0	0	1	2	0	0	4	0	1	2	0	0	0	0	1	2	0	0	4	0	0	0	0	0	1	0.4285714286	1	0.5714285714	0	0	0.7184085433	0.0298150463
1.9058823529	2.3882352941	2.5647058824	2.6	1.9340659341	2.4725274725	2.7912087912	2.9010989011	0.0597397107	2.03850343785e-10	0.797619	0.0006153703	0.660679	0.0014771148	0.8	0.0012800366	0.6960985626	0.0015985464	0.7828127988	0.144890681	3	3	1	0	0	0	1	3	2	0	12	1	3	3	1	0	0	0	1	3	2	0	12	1	0	0	0	0	1	0.9404761905	1	0.0476190476	1	0.0119047619	0.8541197148	0.0726211491
1.8333333333	2.2142857143	2.3333333333	2.380952381	1.9069767442	2.511627907	2.6976744186	2.7906976744	0.0555593378	3.02342213948e-07	0.756098	0.0019005803	0.626609	0.0005945791	0.738095	0.003859362	0.3162217659	0.0008830143	0.7292528665	0.1046889001	2	0	1	1	0	0	0	0	2	2	6	0	2	0	1	0	0	0	0	0	2	0	6	0	0	0	0	0	1	1	0	0	0	0	0.8183390884	0.0594909356
1.7647058824	2.1176470588	2.2352941177	2.2941176471	1.7647058824	2.1176470588	2.2352941177	2.2941176471	0.0338014378	4.34592322655e-07	0.6875	0.0279736429	0.587629	0.0164435198	0.6875	0.0603793153	0.1108829569	0.0228459934	0.8134773017	0.0814636437	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8548205429	0.0425896141
1.75	2.1111111111	2.1666666667	2.1666666667	1.8235294118	2.2058823529	2.2941176471	2.3529411765	0.1229863742	4.83372855065e-05	0.714286	0.0033235396	0.613861	0.0010830358	0.757576	0.0099067404	0.2484599589	0.0028713573	0.7855802589	0.1061104853	0	0	1	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	1	0.0285714286	1	0.9714285714	0	0	0	0	0.8592711248	0.0564625892
1.862745098	2.2745098039	2.3529411765	2.3921568628	1.8653846154	2.2692307692	2.4423076923	2.4807692308	0.0999452982	2.36714294685e-08	0.78	0.001279493	0.65	0.000323191	0.803922	0.0028998941	0.4127310062	0.0003406649	0.7680568953	0.1221560825	5	0	1	0	0	0	0	0	0	0	6	0	5	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0.8599016959	0.0679574248
1.6666666667	2	2.1666666667	2.25	1.9285714286	2.3571428571	2.5	2.5714285714	0.1361555037	0.0008655772	0.636364	0.0552620955	0.544118	0.0349052529	0.538462	0.0872914254	0.0841889117	0.0432850738	0.7973160588	0.0663732474	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8767341972	0.0384013614
1.7234042553	1.914893617	1.9361702128	1.9361702128	1.693877551	1.9387755102	2	2.0204081633	0.0133922221	9.32833015392e-11	0.782609	0.0017434741	0.647059	0.0007717993	0.770833	0.002858256	0.3264887064	0.0014088055	0.8053377585	0.123522094	8	1	1	0	0	0	1	1	0	0	12	1	8	1	1	0	0	0	1	1	0	0	12	1	0	0	0	0	1	0.847826087	0	0	1	0.152173913	0.8774610159	0.0618322597
1.7213114754	2.0819672131	2.2295081967	2.2950819672	1.776119403	2.2985074627	2.6268656716	2.8208955224	0.0364568181	9.94868328175e-13	0.766667	0.0006171709	0.66055	0.0006163908	0.787879	0.0008985777	0.4887063655	0.0005627079	0.7980099038	0.1308099311	2	0	2	1	1	1	0	0	0	2	7	0	2	0	2	0	1	1	0	0	0	0	6	0	0	0	0	0	1	0.8965517241	1	0.0344827586	1	0.0689655172	0.8751519542	0.0664553817
1.5517241379	1.7931034483	1.8620689655	1.8620689655	1.7272727273	2.0909090909	2.1515151515	2.1515151515	0.0835779599	1.67299508415e-07	0.75	0.0073450541	0.641509	0.0042446865	0.65625	0.0097249654	0.2443531828	0.0033178862	0.8025513596	0.0981843272	1	0	1	1	2	1	0	0	0	1	4	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.8333333333	1	0.0833333333	1	0.0833333333	0.8542673769	0.0541475943
1.8518518519	2.3518518519	2.5185185185	2.5740740741	1.8909090909	2.3818181818	2.5636363636	2.6181818182	0.0290608015	3.40437350359e-10	0.754717	0.0005127335	0.63961	0.0003080905	0.740741	0.0013933103	0.4291581109	0.0001430521	0.7901594269	0.1222279135	2	0	1	0	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0.8587679972	0.0646614616
1.8333333333	2.2916666667	2.5416666667	2.625	1.8181818182	2.1818181818	2.2727272727	2.2727272727	0.0120737	5.63584835733e-08	0.695652	0.0121352187	0.582609	0.0106871134	0.714286	0.0333422908	0.1519507187	0.0147807855	0.80392868	0.0877790863	0	0	1	0	1	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.9130434783	1	0.0869565217	0	0	0.8325620509	0.0457802881
1.7941176471	2.0882352941	2.1470588235	2.1470588235	1.7878787879	2.1515151515	2.2424242424	2.2424242424	0.0397375076	2.46393682112e-07	0.757576	0.0042085564	0.615819	0.002393207	0.71875	0.0097804829	0.2176591376	0.0053567182	0.8226758206	0.1029989442	3	0	1	0	0	0	0	0	2	0	6	0	3	0	1	0	0	0	0	0	2	0	6	0	0	0	0	0	1	1	0	0	0	0	0.8645802275	0.0554395796
1.6190476191	1.7619047619	1.7619047619	1.7619047619	1.8	2.36	2.6	2.68	0.0682532343	9.95945746231e-06	0.7	0.0177759627	0.592233	0.0146862083	0.666667	0.0225190638	0.135523614	0.018573974	0.7637837446	0.0856316108	1	2	1	0	0	0	1	2	0	0	4	0	1	2	1	0	0	0	1	2	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8472278737	0.0437800375
1.8	2.2	2.3142857143	2.3142857143	1.825	2.4	2.575	2.65	0.180879362	0.0002468796	0.764706	0.0049121583	0.651515	0.0017963209	0.769231	0.0077769278	0.3100616016	0.0015955604	0.8094513775	0.1172530148	1	1	2	0	0	0	1	1	1	0	3	0	1	1	2	0	0	0	1	1	1	0	3	0	0	0	0	0	1	0.8918918919	1	0.0540540541	1	0.0540540541	0.8071729778	0.057713816
1.756097561	2.243902439	2.4878048781	2.5609756098	1.85	2.5	2.775	2.85	0.1044408479	9.06045643085e-06	0.75	0.0020266479	0.648402	0.0012394929	0.74359	0.0048219639	0.2813141684	0.0017459416	0.8054934918	0.1145925996	1	1	1	0	0	0	1	1	0	0	6	1	1	1	1	0	0	0	1	1	1	0	4	1	0	0	0	0	1	0.925	1	0.05	1	0.025	0.8479821365	0.0570754309
1.7586206897	2.2068965517	2.3793103448	2.4137931035	1.8275862069	2.1379310345	2.2068965517	2.2068965517	0.0077231944	1.0817074156e-08	0.714286	0.0071589125	0.586207	0.0028650952	0.75	0.0170223831	0.2402464066	0.0042342884	0.7930948009	0.1020005794	0	0	1	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.5357142857	1	0.4642857143	0	0	0.8007716179	0.0504501799
1.5	1.625	1.625	1.625	1.5	1.9	2.2	2.3	0.3168273365	0.0017879465	0.857143	0.1129292219	0.588235	0.1076800554	0.666667	0.1602293374	0.045174538	0.09210032	0.8337684815	0.0585371664	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.713972755	0.0382928006
1.9056603774	2.5660377359	2.8867924528	3.0377358491	1.8888888889	2.6481481482	3.1481481482	3.4259259259	0.0487140321	1.05184917413e-08	0.75	0.000329743	0.632716	0.0002600628	0.735849	0.0011569132	0.4209445585	0.0003270926	0.7333951359	0.1127197298	2	0	2	0	3	1	0	0	0	0	6	0	2	0	2	0	1	1	0	0	0	0	4	0	0	0	0	0	1	0.9591836735	1	0.0408163265	0	0	0.8330697868	0.0609944267
1.9032258065	2.3548387097	2.4516129032	2.4516129032	1.8965517241	2.3103448276	2.4137931035	2.4137931035	0.0173066474	9.58005015511e-09	0.766667	0.0054816121	0.618421	0.00445022	0.714286	0.0165554093	0.1889117043	0.008858645	0.8091115138	0.1015846074	1	0	1	0	1	1	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0.1071428571	1	0.7857142857	1	0.1071428571	0	0	0.7997405431	0.0537789707
1.9545454546	2.5454545455	2.8636363636	2.9090909091	1.9565217391	2.7391304348	3.2608695652	3.5652173913	0.1271045018	0.0001153797	0.714286	0.0149005585	0.537815	0.0100472331	0.636364	0.0291744484	0.1416837782	0.0137093876	0.6913678908	0.0793950801	0	0	1	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	1	0	0	0	0	0.7656477526	0.042840821
1.9152542373	2.3898305085	2.5423728814	2.5762711864	1.9137931035	2.4482758621	2.6724137931	2.775862069	0.0050014652	5.82446954086e-10	0.810345	0.0008922194	0.653959	0.000404146	0.789474	0.0011927309	0.4517453799	0.0002619455	0.7992202666	0.1266950822	2	0	3	0	0	0	0	0	0	0	5	0	2	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0.9655172414	1	0.0344827586	0	0	0.8525384484	0.0678153682
