1-tcd	2-tcd	3-tcd	4-tcd	5-tcd	6-tcd	7-tcd	8-tcd	9-tcd	10-tcd	11-tcd	12-tcd	13-tcd	14-tcd	15-tcd	16-tcd	17-tcd	18-tcd	19-tcd	20-tcd	21-tcd	22-tcd	23-tcd	24-tcd	25-tcd	26-tcd	27-tcd	28-tcd	29-tcd	30-tcd	31-tcd	32-tcd	33-tcd	34-tcd	35-tcd	36-tcd	37-tcd	38-tcd	39-tcd	40-tcd	41-tcd	42-tcd	43-tcd
0.15	0.0990582346	0.1897644928	0.2084134615	0.2152661075	0.5543478261	0.3444282675	0.2332927788	0.1794225171	0.4476744186	0.3956571948	0.4117714307	0.488372093	0.0079589917	0.0095592554	0.0373799487	0.0391863288	0.0007156213	0.0015972505	0.0258297461	0.0265981135	0.025262916	0.0259820839	0.0012148541	0.0256113672	0.1021802326	0.063921413	0.1501811594	0.1895424837	0.4518518519	0.2813732147	0.1779275884	0.4526515152	0.4962121212	0.014400998	0.0180303969	0.0421045479	0.0459194094	0.0010715352	0.005536134	0.0264544461	0.0291787366	0.001179638
0.1744949495	0.0980427752	0.2339460784	0.2289634146	0.2566318048	0.6023809524	0.3399547125	0.279751347	0.1934344322	0.5166666667	0.4403027774	0.459221408	0.5472222222	0.0131742509	0.0208149495	0.0338146407	0.0389610146	0.0011237607	0.0099713969	0.0283232315	0.0330885755	0.0288300874	0.03357179	0.0112877345	0.033396538	0.1360576923	0.0807891934	0.1928385417	0.2213963964	0.5505952381	0.3296526994	0.1925585792	0.4972222222	0.5444444444	0.0109388079	0.0147772332	0.0361265392	0.0395907918	0.0002916355	0.0046332805	0.030948326	0.0338594072	0.0001576011
0.5	0.3519210434	0.6166666667	0.6666666667	0.3692065826	1	0.5811785279	0.4188214721	0.3108906347	0.6944444444	0.5220120402	0.548357661	0.7083333333	0.001735427	0.0147294258	0.0641141156	0.0680324454	0.0021716988	0.0201092248	0.0645752063	0.0691800574	0.062067616	0.0635389678	0.0204868346	0.0605215714	0.25	0.1694766003	1	0.82	1	0.6434955728	0.3462090632	0.8333333333	0.8333333333	0.0009123324	0.007661988	0.0745887584	0.087087468	0.0009667907	0.0082073064	0.0784318273	0.0828050251	0.0009499184
0.078030303	0.0495597062	0.1130482456	0.144004065	0.149209402	0.3357142857	0.2008171346	0.1577972917	0.1425587086	0.2731481481	0.2984284049	0.3087352692	0.3194444444	0.0075744702	0.011307894	0.0284593968	0.0314777136	0.0009986522	0.0068213191	0.0276249191	0.0308872738	0.0280521667	0.0313904655	0.0075066669	0.0313426384	0.0742647059	0.0475313906	0.1569444444	0.1840277778	0.3333333333	0.1996729611	0.1568545314	0.3581081081	0.3963963964	0.0121419937	0.0166726231	0.0330536113	0.0368472466	0.0008956181	0.0076082021	0.0287870965	0.0327583988	0.0004963283
0.1315104167	0.085854041	0.2077380952	0.2386363636	0.1982661757	0.5	0.3058071223	0.2122017723	0.1853754243	0.4487179487	0.3740299832	0.3891156513	0.483974359	0.0077197561	0.0091470205	0.0356748297	0.0369183679	0.0001930375	0.0001998915	0.0314227685	0.0317271112	0.0318150181	0.0318003864	0.0001744211	0.0316508449	0.2506944444	0.1462102232	0.3432795699	0.3520833333	0.5287356322	0.2878060192	0.2205656491	0.5890804598	0.6206896552	0.0266298468	0.029196231	0.0486447278	0.0507828057	0.008447796	0.0083198223	0.0366555634	0.0371188847	0.0031667637
0.1607291667	0.0984664702	0.1752192982	0.1842013889	0.230020413	0.5833333333	0.3597459203	0.2498691709	0.1839764684	0.4516129032	0.4175335125	0.4361146506	0.4892473118	0.0209338288	0.0236200637	0.0451152316	0.0474608736	0.0024687771	0.0039916526	0.0272879717	0.0282702691	0.0260145488	0.0268683293	0.0016925889	0.0265782382	0.1392578125	0.0826728321	0.1765765766	0.2057539683	0.5392156863	0.3044079786	0.1826665976	0.519047619	0.5571428571	0.010285976	0.0136223683	0.0360577474	0.0389262151	0.000950294	0.0034471833	0.0301763517	0.0316187722	7.84120044173216e-05
0.1488486842	0.0938934412	0.2046626984	0.2294384058	0.2278759941	0.54375	0.3104380084	0.2474869535	0.1859495938	0.5333333333	0.4070879743	0.4237386338	0.5625	0.01450425	0.0208406894	0.0345699288	0.04099759	0.0025954508	0.0088958021	0.0276563724	0.0317067508	0.0266005129	0.0301836497	0.0075314469	0.029951604	0.1694767442	0.1030960468	0.2509751773	0.2733660131	0.5907407407	0.3309553237	0.1934266174	0.5722222222	0.5962962963	0.0233375919	0.0302363329	0.0411892862	0.0475281316	0.0031150871	0.0092098935	0.0283981481	0.0320696166	0.0007393328
0.0970430108	0.0638293974	0.1526041667	0.185042735	0.1691812663	0.4166666667	0.2613900882	0.1793902493	0.1689632843	0.3777777778	0.3354724165	0.3476241157	0.4111111111	0.0063233009	0.0075049966	0.0343690095	0.0357444484	5.57473707728495e-05	0.0016343476	0.0288065101	0.0299181547	0.0287818658	0.0298729507	0.0019073292	0.0297091761	0.0951388889	0.0527978186	0.2425	0.2434659091	0.4166666667	0.22893392	0.1820358136	0.5252525253	0.5580808081	0.012943961	0.0141699687	0.0407914803	0.042562963	0.0005982984	0.0019260103	0.0294766522	0.0304392017	0.0004390336
0.156284153	0.1055228275	0.1547316384	0.1697463768	0.2109854203	0.5873015873	0.3769667346	0.226206039	0.1665418137	0.45	0.3992886078	0.4172197667	0.4893939394	0.0066610177	0.0066467648	0.0317266173	0.0317134042	0.0005076363	0.00050631	0.0218367049	0.0218151131	0.0214993099	0.0214881667	6.67200753405293e-05	0.0215292623	0.1252645503	0.0777710573	0.1295026882	0.1703638498	0.5269230769	0.3300338777	0.171374356	0.4533898305	0.4912429379	0.0125976939	0.01649031	0.0341969103	0.0373977983	0.0007135628	0.0057707312	0.0232051229	0.0259048001	0.000345114
0.2029411765	0.1312282985	0.2043859649	0.2273809524	0.2860511784	0.6944444444	0.3915690788	0.318154154	0.2003144129	0.5333333333	0.4630460351	0.484043251	0.5642857143	0.0255256397	0.0254430305	0.0496443634	0.0495714865	0.0015773784	0.0015876267	0.0302166361	0.030199632	0.0283961163	0.0283946474	0.0001458787	0.0278687735	0.1397849462	0.0874693236	0.2021990741	0.2278846154	0.595959596	0.3607542868	0.1909826736	0.5441176471	0.5784313725	0.0234755314	0.0236420332	0.0496878059	0.0501597288	0.0004628196	0.0004625237	0.0321129279	0.0320823788	0.0001343583
0.1423850575	0.0897873713	0.2633333333	0.2864864865	0.2471744715	0.6129032258	0.3583515302	0.2706118157	0.215707625	0.5303030303	0.4323698116	0.4506258652	0.5555555556	0.0201468867	0.0275729539	0.0447608881	0.0509580921	0.0024343798	0.0125261208	0.0324320958	0.0385703487	0.0302447487	0.0360359833	0.010646793	0.0355860971	0.1132183908	0.0660052862	0.2361904762	0.2635135135	0.5349462366	0.302744956	0.2023104738	0.4873737374	0.5126262626	0.0189789695	0.0241431506	0.0442634663	0.049379928	0.001599137	0.0079120655	0.0324446033	0.0369989101	0.0013164427
0.2255859375	0.1548719973	0.1399774775	0.1811458333	0.2569111485	0.6421568627	0.3695105388	0.2808144819	0.1813815195	0.487745098	0.4435511783	0.4632547921	0.531372549	0.0158318724	0.0173601128	0.0414661255	0.0434450866	0.0004697589	0.0017718586	0.0290060979	0.0301404567	0.0283934011	0.0294402901	0.0014975222	0.0292936796	0.1541666667	0.0981559828	0.2347222222	0.2567073171	0.65	0.3941463923	0.1898251137	0.5247747748	0.5518018018	0.0178514534	0.0188408735	0.0408222869	0.0423390282	0.0008697641	0.0017569736	0.0304171082	0.031384263	0.0002183482
0.2171428571	0.1477689706	0.2418859649	0.2558139535	0.2429439807	0.6824324324	0.4195089258	0.2697518701	0.1840124283	0.5637254902	0.4189638544	0.4375336248	0.5931372549	0.013225779	0.0153629119	0.0371632265	0.0395040224	0.0004920566	0.0019748482	0.0283062846	0.0298545976	0.0275831904	0.028899497	0.0016054737	0.0284932316	0.2244369369	0.1277345576	0.2913690476	0.3336111111	0.6666666667	0.3796911132	0.2107104118	0.6520833333	0.6708333333	0.0186024529	0.0235214576	0.0434275447	0.0479360846	0.0018220393	0.0071732622	0.0314678444	0.0350368422	0.0007244611
0.201	0.1394254304	0.159672619	0.1979166667	0.233958939	0.6697530864	0.4259073383	0.2566148804	0.1811902386	0.3680555556	0.4296968608	0.4486251398	0.4131944444	0.0067013083	0.0066746209	0.0400291365	0.0399564243	0.0071626391	0.0071289792	0.0347063775	0.034707209	0.0347165598	0.0346977042	0.0084451719	0.0344954316	0.149599359	0.091181293	0.1768817204	0.2211904762	0.5535714286	0.3325986696	0.1755262816	0.4482758621	0.4913793103	0.0074508134	0.010677239	0.0344012301	0.0388310692	0.0031747735	0.0071550194	0.0320396502	0.0353355055	0.003082163
0.2980691057	0.2042300866	0.2173295455	0.2482142857	0.2779470998	0.7325581395	0.4442162852	0.3087156988	0.1943420468	0.5436507937	0.4440678592	0.4645314063	0.5734126984	0.0170409863	0.0238688354	0.0388642968	0.0451729407	0.0018790698	0.0039932943	0.027365411	0.0295550732	0.0260641604	0.0275490672	0.0021760722	0.0269514662	0.1677631579	0.1075662755	0.1912601626	0.235326087	0.6291666667	0.3767694295	0.1910972615	0.5341880342	0.561965812	0.0171826197	0.020457071	0.0393130633	0.0425928949	0.0009337114	0.005081447	0.0287563774	0.0312429135	0.0001034401
0.1602083333	0.1069468238	0.1668981481	0.2004385965	0.2192329417	0.59375	0.3775736453	0.2371992623	0.1768632046	0.4338235294	0.4001859691	0.4163718508	0.4730392157	0.0104838169	0.013370711	0.0360423811	0.0392924938	0.0001914406	0.0034269916	0.0292650681	0.0312640394	0.0293595095	0.0313373142	0.0038718191	0.0311346755	0.1273706897	0.0802747226	0.1458333333	0.1890765766	0.5295698925	0.3301406396	0.175880156	0.4898989899	0.5323232323	0.0127874205	0.0153085782	0.0362424178	0.0393070568	0.0002240627	0.0025144881	0.0304897114	0.0321945558	0.0001406631
0.1241847826	0.0807227429	0.1336458333	0.1854938272	0.1901859194	0.5121527778	0.3419122274	0.200913226	0.1653992865	0.2942708333	0.3836858921	0.3994906359	0.34375	0.0060614001	0.0097361231	0.0305158853	0.0335574785	0.0005670749	0.0062111364	0.0243374523	0.0271091961	0.0244889226	0.0273087634	0.0075692307	0.0273200296	0.122037037	0.0791202583	0.1974358974	0.2113207547	0.5177304965	0.3430714457	0.1608095458	0.4192708333	0.4583333333	0.0044894346	0.0082362838	0.0278073518	0.0308720935	0.0005959431	0.0066199229	0.0254757479	0.0283593446	0.000665738
0.1669207317	0.1112365022	0.1649224806	0.1920068027	0.2214382735	0.5794573643	0.3547278086	0.2402371584	0.1825980126	0.5145833333	0.4071867001	0.4237477995	0.5433333333	0.0223592553	0.0278486363	0.0429206017	0.0478639635	0.0043778208	0.0103840262	0.0290231164	0.0324696769	0.0258403488	0.0291550584	0.0073513264	0.028749427	0.1907051282	0.1255135387	0.2693452381	0.2845744681	0.6544715447	0.4009353917	0.1935045112	0.6270833333	0.6479166667	0.0204574366	0.0255959192	0.0433879862	0.0484197827	0.0032611192	0.0095888702	0.0294619957	0.0329691069	0.002775809
0.1425925926	0.0936370242	0.1885416667	0.2219047619	0.2264845811	0.6005747126	0.3628376679	0.2435818417	0.1859510594	0.5	0.4218647442	0.4391015685	0.525	0.0074770538	0.0099433156	0.0341353587	0.0367393926	0.0012987694	0.0043914063	0.0309994038	0.0330658551	0.0312713015	0.0333191182	0.0050419297	0.0331740732	0.1483024691	0.0965487331	0.2704427083	0.2732142857	0.6235632184	0.3856620687	0.2017691771	0.6305555556	0.6611111111	0.0105698179	0.0119471759	0.0384793541	0.0401085434	0.0049431076	0.006411676	0.0353161363	0.0364306531	0.0032777114
0.2146802326	0.1436679713	0.1747577519	0.1863031915	0.2439159044	0.6164772727	0.3626418591	0.2683528996	0.1639539149	0.5080321285	0.4179880744	0.4365557301	0.5441767068	0.0186381877	0.0188838945	0.0317332631	0.0321933861	0.0020494845	0.002150466	0.0195523265	0.0196790081	0.0185371433	0.0186074693	0.0001618042	0.0185013783	0.2665364583	0.1707790925	0.2533505155	0.2793269231	0.656462585	0.3827641233	0.1856735591	0.598245614	0.6228070175	0.0211692494	0.0225360815	0.0351491648	0.0366599274	0.0033312787	0.0048067748	0.0209121048	0.0216814412	0.0011957091
0.2077586207	0.1462337025	0.1443627451	0.1718201754	0.2356661697	0.7069892473	0.4543111198	0.2591417635	0.1588755012	0.3802083333	0.4205151751	0.4401920118	0.4322916667	0.0090348213	0.0090999283	0.0318109183	0.0320039284	0.0002080565	0.0002193432	0.0288104293	0.0288848551	0.0292575507	0.02924166	2.83268692037872e-05	0.029147065	0.1269396552	0.0792464724	0.1480392157	0.1751096491	0.4919354839	0.3040024838	0.1746339384	0.4114583333	0.453125	0.0109531514	0.0120901001	0.0340766898	0.0354982167	9.47276461959212e-05	0.0011037433	0.0298849949	0.0306990744	3.07570258947074e-05
0.1631944444	0.1068986066	0.2050170068	0.1705974843	0.2286152947	0.5868794326	0.3499456788	0.2495686634	0.1831474581	0.4609929078	0.4000820564	0.4163909762	0.4822695035	0.014396815	0.0189490483	0.0089842492	0.0121288531	0.0017534214	0.0081220713	0.0006467367	0.0037506245	3.45100096092799e-05	0.002875775	0.0067395416	0.0026279568	0.1724734043	0.1111387518	0.2376633987	0.2157575758	0.5408163265	0.3009092118	0.1935844188	0.5323129252	0.5493197279	0.0208609696	0.024836444	0.0130007693	0.0158406666	0.0041217429	0.0101045913	0.0016314512	0.0044552072	0.0007652796
0.2432142857	0.1448997333	0.2168699187	0.2441860465	0.2724768534	0.7297297297	0.4408058529	0.3015341908	0.1865339058	0.5213675214	0.4519713516	0.4727969196	0.5534188034	0.0167489287	0.0218348908	0.0417595372	0.0462912024	0.0004861895	0.006792647	0.0295535099	0.0332798324	0.0275411415	0.0310466474	0.0074334007	0.0307801894	0.190952381	0.1252768444	0.1745934959	0.2108527132	0.6711711712	0.4141605133	0.1822115201	0.547008547	0.5769230769	0.020089192	0.0206151879	0.0450165318	0.0464046836	0.0006878581	0.0013108382	0.0298499917	0.0304756579	0.0003156584
0.1827898551	0.1249074677	0.1514756944	0.1720679012	0.2498118171	0.7239583333	0.4623986168	0.2741524153	0.1759962126	0.4333333333	0.447235198	0.4679025033	0.4722222222	0.0117758711	0.0158853564	0.0360234484	0.0397602618	0.0009383619	0.0062912295	0.0249077406	0.0278730784	0.0246172004	0.0275534688	0.0067345152	0.0272587203	0.1656028369	0.0983806523	0.28	0.2881818182	0.6615646259	0.3815512311	0.2019010393	0.6371527778	0.6579861111	0.0204914039	0.0238718996	0.0437336768	0.047031752	0.0052088381	0.0092675689	0.0293606658	0.031672765	0.0004794226
0.158490566	0.1010875506	0.152119883	0.1742486339	0.2200167679	0.5287878788	0.3083536351	0.2383821837	0.1633556127	0.4272727273	0.4003413807	0.4167235991	0.4621212121	0.0155077728	0.0166400546	0.0324875474	0.0337559365	0.0010808371	0.0022145783	0.0232340497	0.0240965536	0.0229338803	0.0237374715	0.001603411	0.0237884678	0.1536637931	0.0900642363	0.1492607527	0.1775883838	0.5652777778	0.3247551632	0.1784678942	0.5013888889	0.5397222222	0.0272450517	0.0294417098	0.0417597831	0.0437852031	0.002531444	0.0043652478	0.024226431	0.0255502657	0.0002776798
0.1339015152	0.0857739852	0.1485745614	0.1781504065	0.2086674263	0.4833333333	0.2817192342	0.2257161142	0.1629775084	0.3904761905	0.3899960103	0.4057475336	0.430952381	0.0120692643	0.0165354778	0.0327521025	0.0367966703	0.0004621978	0.0064484604	0.0273303111	0.0307803786	0.0281901524	0.0317439694	0.0077427195	0.0316224054	0.1175403226	0.0748497621	0.1150462963	0.152457265	0.4898989899	0.2996722639	0.1580946759	0.3939393939	0.4313131313	0.0103106019	0.0154542829	0.0333696504	0.0378254198	0.0004705614	0.0074529428	0.0292446918	0.0332106632	0.000440064
0.1865384615	0.1152091501	0.2402439024	0.2454787234	0.264921672	0.6768292683	0.398248894	0.2930794421	0.1857642804	0.4594594595	0.4523632646	0.47312613	0.4977477477	0.0221289899	0.0223506378	0.0446572335	0.045076959	0.0010809168	0.0011262927	0.0269235231	0.0270906792	0.026806906	0.026868066	0.0010452567	0.0268248168	0.1775219298	0.1156936753	0.2210365854	0.2573369565	0.5708333333	0.3134471946	0.2005265745	0.4912280702	0.5328947368	0.0208727881	0.0209399724	0.047760452	0.0479659779	0.0021669212	0.002139334	0.0294861701	0.0295196768	0.0013343593
0.1305555556	0.0844589912	0.3307291667	0.2587121212	0.2165059932	0.7	0.4699599596	0.2360494996	0.1522874098	0.5	0.4114585872	0.4284049899	0.5208333333	7.1458227021629e-05	7.11150569804148e-05	3.90357822303929e-05	4.76672683078856e-05	0.000111484	0.0001109601	2.19184951674616e-05	2.1894567708939e-05	2.17589553820578e-05	2.17471374065344e-05	0.0001189315	2.09173390661561e-05	0.1680555556	0.1217159984	0.3307291667	0.2666666667	0.7333333333	0.5412438687	0.1515296193	0.5	0.5208333333	7.63701645692639e-05	7.55920976623947e-05	4.30875148446835e-05	4.2909927354454e-05	0.0001245902	0.0001225639	1.63807282061894e-05	1.6335414267534e-05	0.0001445209
0.3424242424	0.2197781666	0.1623842593	0.1921747967	0.2978918803	0.8285714286	0.5036624949	0.3319577722	0.1924312864	0.4509803922	0.4643068102	0.486639209	0.4852941176	0.0200989015	0.0269022857	0.0385813742	0.0441804083	0.0048591218	0.0128653622	0.0302779235	0.0350630349	0.0283198464	0.0327375754	0.0099458003	0.0326178581	0.2346064815	0.1532431719	0.1833333333	0.1983901515	0.6513157895	0.3736182203	0.1892861898	0.4912280702	0.5307017544	0.0150618224	0.0212180508	0.0348417319	0.0405686091	0.0027437531	0.0092449602	0.0294182376	0.03305638	0.0009953966
0.1660060976	0.1151576007	0.1465740741	0.1697278912	0.2159360096	0.5794573643	0.369175411	0.2328165409	0.1711121067	0.4107142857	0.3960537042	0.4125830091	0.4515873016	0.0186388806	0.0201787587	0.0362965287	0.0379130755	0.0009515858	0.0015657438	0.0254993461	0.0260321373	0.0254568069	0.0256676304	0.0001364118	0.0256695927	0.2465126812	0.1557053031	0.2251666667	0.2422067901	0.5850694444	0.3207978728	0.1982836041	0.5815602837	0.6117021277	0.0204713833	0.0217840085	0.0409950827	0.0423689036	0.0030426019	0.0038866309	0.0279652334	0.0287118077	0.0005409798
0.1395833333	0.0937889491	0.3619047619	0.4171875	0.2206152216	0.6333333333	0.4077213661	0.2369948891	0.2497867671	0.5606060606	0.4287139274	0.4483953567	0.6060606061	0.0011646995	0.0090754141	0.051863547	0.0632008039	0.0011277836	0.0121102579	0.0482822773	0.056461633	0.0480996273	0.0559381649	0.0137079172	0.0543623704	0.1489583333	0.0956655523	0.5275	0.5328125	0.6833333333	0.3795548694	0.2685489578	0.6025641026	0.6282051282	0.0067996959	0.013171484	0.0518321559	0.0615679599	0.0009310232	0.0095229243	0.0520084842	0.0610427655	0.0008634746
0.1178362573	0.0748438418	0.1400584795	0.1235479798	0.1860432517	0.4505649718	0.2779566264	0.1977070232	0.152492354	0.3580246914	0.3553444197	0.3690681616	0.3950617284	0.0165521873	0.0169671384	0.0162218577	0.0166061816	0.0011995584	0.0013595242	0.0018330304	0.0019209656	3.68188382944571e-05	0.0001022096	0.0003203112	6.40512789626814e-05	0.1403472222	0.0916189602	0.1975409836	0.1278186275	0.501344086	0.290602103	0.1791132274	0.4929378531	0.5310734463	0.0131721082	0.0168023313	0.0110150109	0.0136991078	0.0015933607	0.0016661754	0.0007129108	0.0011524371	0.0006772246
0.175	0.1155837393	0.3209821429	0.3189393939	0.2207760306	0.5288461538	0.3184096236	0.2388772184	0.1946835771	0.4743589744	0.3817778259	0.3962260418	0.5064102564	0.0089216005	0.0104954257	0.0388857804	0.0412848208	0.0007020015	0.0007920733	0.0323966758	0.0328800349	0.0325104177	0.0326609607	0.0005541006	0.032232249	0.2438988095	0.1371490966	0.3318181818	0.3648026316	0.5944444444	0.3128710736	0.2075086748	0.5994623656	0.626344086	0.020683308	0.02124945	0.0475276681	0.0484807798	0.0015031723	0.0015567876	0.0334565353	0.0336444723	0.0004245831
0.1134615385	0.0738455905	0.2084722222	0.2404411765	0.1871945785	0.5	0.3191714192	0.1992474816	0.1842785264	0.4404761905	0.3643580657	0.3784555624	0.4791666667	0.004149362	0.0041918266	0.0339284296	0.0341929639	0.0016041108	0.0016382826	0.0324249885	0.0326063149	0.0322229033	0.0324052267	0.0008284838	0.0316491555	0.1759408602	0.1172771531	0.2480952381	0.2917735043	0.5429292929	0.328452441	0.2028985182	0.5404040404	0.5606060606	0.0114438459	0.0169029579	0.0386965075	0.0439695425	0.0036847154	0.0105998832	0.0333729679	0.0373362163	0.0018094438
0.4363636364	0.3024682062	0.2336309524	0.2579166667	0.3308113192	0.8541666667	0.4910682818	0.3698808229	0.1967490495	0.516025641	0.5070490239	0.5321631094	0.5416666667	0.0138615883	0.0191234885	0.0395680155	0.0453335835	0.0010874882	0.0082900066	0.0339063292	0.0383068337	0.0337510798	0.0380248772	0.0092704709	0.0377420065	0.2239130435	0.1404991637	0.2918103448	0.2798387097	0.9	0.5380208951	0.2145863581	0.5864197531	0.6172839506	0.0122819419	0.0180144375	0.043047791	0.0491671217	0.00254224	0.0102664841	0.0367617611	0.0412745184	0.0020167843
0.2454741379	0.1560379383	0.1892156863	0.2244369369	0.2607088625	0.7365591398	0.4579256064	0.2888256299	0.1841398219	0.4784946237	0.4359662012	0.4558119165	0.5107526882	0.0096928253	0.014487596	0.0355835309	0.0398256293	0.001063451	0.0061349231	0.0303741648	0.0335375815	0.0301595657	0.0332647542	0.0058703835	0.0325195777	0.24375	0.1548439022	0.2035087719	0.2357723577	0.6357142857	0.3731976697	0.193500703	0.5857142857	0.6095238095	0.015517748	0.0193980688	0.040450751	0.0443489125	0.0010566153	0.0056680654	0.0314255876	0.0344033929	0.0004721759
