1-sdl	2-sdl	3-sdl	4-sdl	5-sdl	6-sdl	7-sdl	8-sdl	9-sdl	10-sdl	11-sdl	12-sdl	13-sdl	14-sdl	15-sdl
14	1	32.97	4.714286	-42.6153	1.0666667	0.61538464	0.083333336	0.16666667	-6.927	-1.122	-0.622	7	53.85	0.93
35	3	60.43	4.625	-96.4954	1.1724138	0.48387095	0.06666667	0.1	-18.028	-1.388	-1.18	19	63.33	0.94
25	0	45.51	3.88	-60.3523	1.0454545	0.75	0.08695652	0.5652174	-10.696	-1.303	-0.721	17	70.83	0.96
55	6	56.19	4.1272726	-165.652	1.2173913	0.5185185	0.018867925	0.0754717	-28.558	-2.71	-1.921	37	68.52	0.98
30	1	40.79	3.9666667	-72.479	1.12	0.7586207	0.035714287	0.39285713	-12.566	-1.315	-0.694	14	56	0.83
48	6	48.38	4.7708335	-112.771	1.3333334	0.5744681	0	0.3043478	-21.99	-3.061	-1.466	35	76.09	0.96
28	0	34.53	3.75	-69.6938	1.125	0.6666667	0.03846154	0.30769232	-11.376	-2.319	-0.978	19	73.08	0.93
42	4	48.94	4.5227275	-113.891	1.2820513	0.4883721	0.023809524	0.21428572	-22.014	-2.074	-1.645	34	82.93	0.93
20	1	10.95	4.95	-48.2862	1	0.68421054	0.11111111	0.16666667	-8.247	-0.865	-0.904	11	61.11	0.9
38	0	48.74	4.6842103	-101.581	1.2903225	0.7567568	0.027777778	0.33333334	-19.384	-1.486	-1.291	32	84.21	1
37	1	40.73	4.4054055	-104.02	1.21875	0.6944444	0.028571429	0.31428573	-18.503	-2.189	-1.758	27	75	0.97
28	1	25.29	4.678571	-69.095	1.3043479	0.5925926	0	0.23076923	-11.821	-1.822	-0.992	19	73.08	0.93
45	1	49.31	5.0666666	-132.09	1.2702702	0.6363636	0.046511628	0.13953489	-20.511	-2.706	-1.208	29	67.44	0.96
33	2	46.67	5	-88.5779	1.1785715	0.6875	0.16129032	0.2580645	-12.558	-2.26	-1.537	25	78.12	0.97
34	4	7.94	3.8823528	-109.501	1.24	0.4848485	0	0.125	-18.113	-3.132	-1.105	22	64.71	1
94	1	47.12	4.0319147	-262.809	1.5762712	0.60215056	0.04347826	0.26086956	-40.997	-5.66	-3.273	63	70	0.96
28	1	44.42	5.357143	-69.6293	1.1481482	0.7037037	0.03846154	0.30769232	-11.861	-1.572	-1.329	22	81.48	0.96
69	0	39.17	5.057971	-176.291	1.2542373	0.7352941	0.05970149	0.23880596	-32.459	-4.471	-2.709	54	83.08	0.94
42	0	52.96	4.6666665	-101.597	1.2	0.70731705	0.025	0.475	-18.256	-2.747	-1.548	31	77.5	0.95
38	1	72.1	4.9473686	-101.262	1.2580645	0.5945946	0.083333336	0.30555555	-17.364	-3.386	-1.644	26	78.79	0.87
22	3	11.17	4.695652	-65.8985	1.0434783	0.5	0	0.0952381	-13.026	-1.094	-1.07	16	72.73	0.96
20	0	56.63	4.15	-55.0754	1.25	0.7368421	0.055555556	0.2777778	-7.599	-2.349	-1.298	8	61.54	0.65
35	0	27.61	5.0571427	-102.501	1.1818181	0.5882353	0.030303031	0.18181819	-16.724	-2.698	-1.558	23	69.7	0.94
37	4	33.3	4.081081	-94.8359	1.117647	0.5833333	0.028571429	0.2857143	-18.257	-2.048	-1.206	25	73.53	0.92
46	1	30.97	4.4565215	-119.752	1.2702702	0.6666667	0.045454547	0.3409091	-18.006	-2.555	-1.806	33	71.74	1
47	8	32.62	4.7959185	-132.872	1.3783784	0.625	0.021276595	0.23404256	-23.183	-1.823	-1.93	29	59.18	1
25	1	63.18	5.36	-79.6022	1.2608696	0.5416667	0.04347826	0.13043478	-13.098	-1.581	-1.001	17	80.95	0.84
25	2	31.03	5.24	-71.6284	1.1481482	0.5833333	0.04347826	0.04347826	-15.256	-1.196	-1.232	14	63.64	0.88
9	0	5.4	5.7777777	-37.779	1	0.25	0	0	-7.979	-0.381	-0.439	3	33.33	1
51	0	54.44	4.470588	-141.75	1.2444445	0.68	0.020408163	0.2857143	-25.474	-3.175	-1.792	37	75.51	0.96
46	2	27.86	3.75	-128.99	1.2058823	0.80851066	0.06521739	0.3478261	-17.142	-4.874	-1.953	29	69.05	0.88
11	1	12.81	4.5454545	-29.8264	1	0.5	0	0.33333334	-5.258	-1.023	-0.661	8	72.73	1
24	0	35.62	4.875	-70.915	1.1052631	0.6956522	0.045454547	0.18181819	-11.673	-1.834	-1.004	15	65.22	0.96
40	2	42.88	3.45	-128.766	1.1428572	0.51282054	0	0.23684211	-18.265	-2.723	-1.514	26	70.27	0.93
30	2	57.25	4.5	-97.6658	1.1153846	0.62068963	0	0.25	-14.755	-3.234	-0.998	16	55.17	0.97
38	4	41.11	3.8421052	-107.146	1.2666667	0.5135135	0.055555556	0.11111111	-18.906	-2.395	-1.44	30	78.95	1
50	1	49.21	4.18	-125.518	1.3513514	0.71428573	0.0625	0.22916667	-20.691	-3.396	-1.861	35	79.55	0.88
27	1	47.93	4.185185	-85.5091	1.04	0.5	0	0.12	-9.997	-1.951	-1.534	20	76.92	0.96
45	6	36.92	3.6666667	-151.075	1.3428571	0.38636363	0	0.069767445	-26.036	-2.524	-1.48	35	83.33	0.93
21	0	51.93	3.6190476	-50.9002	1.0555556	0.75	0.05263158	0.36842105	-8.357	-1.475	-0.72	7	33.33	1
41	0	60.27	4.9512196	-125.467	1.2285714	0.525	0.051282052	0.15384616	-21.629	-2.592	-1.499	25	60.98	1
3	1	21.76	7	-12.174	1	0	0	0	-1.863	-0.078	-0.077	2	66.67	1
25	0	55.61	4.2	-60.6644	1.0833334	0.6666667	0	0.3478261	-9.766	-1.063	-0.707	11	52.38	0.84
57	6	52.08	4.3898306	-151.06	1.3720931	0.62068963	0.05263158	0.2631579	-23.995	-4.315	-2.65	43	72.88	1
30	1	42.64	4.0666666	-65.6747	1.0434783	0.79310346	0	0.5	-13.009	-1.601	-1.035	11	37.93	0.97
29	0	27.87	5.37931	-74.7886	1.16	0.6785714	0.11111111	0.4074074	-13.697	-1.578	-1.231	16	55.17	1
37	2	73.99	5.108108	-83.7652	1.0285715	0.7777778	0.028571429	0.4	-15.183	-1.757	-0.995	22	61.11	0.97
24	1	66.04	5.0416665	-60.4416	1.0769231	0.73913044	0.13636364	0.27272728	-11.618	-1.113	-0.782	15	68.18	0.92
32	1	48.91	4.5625	-74.5442	1.1333333	0.67741936	0.033333335	0.36666667	-13.89	-1.346	-1.202	19	63.33	0.94
70	1	48.08	4.5142856	-169.982	1.4081633	0.79710144	0.04411765	0.36764705	-27.27	-5.229	-2.399	50	79.37	0.9
29	0	53.53	4	-75.1469	1.074074	0.5714286	0	0.33333334	-14.865	-1.288	-1.323	17	58.62	1
43	8	53.27	4.139535	-108.525	1.1052631	0.35714287	0	0.17073171	-19.99	-1.111	-1.203	26	61.9	0.98
35	2	31.7	4.714286	-98.5804	1.1875	0.7058824	0.09090909	0.3939394	-16.434	-2.49	-1.793	22	62.86	1
28	1	17.56	3.4642856	-73.7541	1.1363636	0.7407407	0.03846154	0.34615386	-11.809	-1.545	-1.114	16	57.14	1
26	0	41.42	4.8461537	-56.1768	1.2	0.8	0	0.41666666	-10.497	-1.628	-1.193	15	71.43	0.81
35	0	44.38	4.742857	-94.7785	1.3529412	0.6764706	0.030303031	0.24242425	-15.25	-2.062	-1.73	20	71.43	0.8
37	2	43.4	4.4054055	-107.004	1.2121212	0.5555556	0.057142857	0.17142858	-17.396	-2.434	-1.43	22	62.86	0.95
54	0	56.69	5.0185184	-150.887	1.3333334	0.7169811	0.01923077	0.30769232	-25.669	-2.81	-1.803	33	70.21	0.87
28	2	30.55	4.266667	-74.7951	1.2	0.44827586	0	0.17857143	-13.709	-1.768	-1.344	16	55.17	0.97
31	2	61.15	4.3333335	-81.1366	1.1428572	0.4827586	0.035714287	0.2857143	-14.897	-1.087	-1.272	22	81.48	0.9
32	1	64.49	3.625	-90.2192	1.4347826	0.4516129	0.16666667	0.06666667	-16.061	-1.205	-0.682	23	76.67	0.94
36	0	47.17	4.4722223	-89.0374	1.2758621	0.74285716	0	0.29411766	-15.883	-2.315	-1.187	22	68.75	0.89
52	6	55.53	4.685185	-129.543	1.2	0.6037736	0.03846154	0.3846154	-27.166	-1.293	-1.079	40	75.47	0.98
16	0	38.64	4.75	-48.5295	1.0588236	0.53333336	0	0.21428572	-8.145	-0.457	-0.318	13	86.67	0.94
26	1	24.42	3.9230769	-79.0517	1.0909091	0.44	0.125	0.125	-13.039	-2.769	-0.966	16	66.67	0.92
45	4	46.67	3.8888888	-122.3	1.4375	0.54545456	0.069767445	0.1627907	-20.686	-2.935	-1.415	32	76.19	0.93
49	0	53.75	4.5510206	-103.429	1.0909091	0.8125	0	0.5106383	-19.313	-2.475	-1.583	29	64.44	0.92
8	0	59.29	5.25	-31.28	1.1	0	0	0	-5.341	-0.393	-0.517	3	60	0.62
27	2	22.83	3.8888888	-72.6452	1.16	0.53846157	0.04	0.2	-14.205	-1.784	-1.383	18	66.67	1
17	1	39.42	3.6470587	-50.8381	1.1333333	0.4375	0	0	-8.553	-0.96	-0.673	10	62.5	0.94
40	1	45.49	4.1	-95.2226	1.2903225	0.7948718	0	0.5	-15.767	-1.987	-1.275	30	78.95	0.95
90	9	55.14	4.4130435	-254.095	1.6	0.5934066	0.011111111	0.32222223	-34.78	-6.852	-4.12	60	65.93	0.99
33	3	42.73	3.7272727	-109.443	1.1724138	0.4375	0.06451613	0.09677419	-16.099	-2.968	-1.342	21	70	0.91
16	1	25.05	5.1875	-47.8217	1.0625	0.46666667	0.14285715	0.071428575	-9.771	-1.377	-0.707	9	56.25	1
40	0	44.08	4.35	-93.4219	1.1212121	0.82051283	0.05263158	0.39473686	-14.951	-2.934	-1.6	22	61.11	0.9
31	2	19.26	3.8064516	-72.4989	1.125	0.73333335	0.03448276	0.44827586	-13.85	-2.052	-1.416	17	54.84	1
52	3	54.93	4.9615383	-123.383	1.2619047	0.6666667	0	0.36	-20.896	-3.537	-2.153	32	66.67	0.92
52	1	39.57	4.9038463	-119.37	1.2682927	0.74509805	0.04	0.4	-22.725	-2.346	-1.574	30	62.5	0.92
56	0	83.93	4.910714	-124.194	1.3043479	0.8545455	0.074074075	0.46296296	-23.16	-2.545	-1.633	35	66.04	0.95
13	1	62.94	4.6923075	-40.2789	1.0769231	0.41666666	0	0.09090909	-5.867	-0.829	-0.587	10	76.92	1
28	0	30.6	4.321429	-76.5299	1.1428572	0.7407407	0	0.42307693	-11.253	-2.329	-1.556	15	57.69	0.93
18	0	7.52	3.6111112	-48.5568	1.0625	0.8235294	0	0.25	-9.34	-1.021	-0.657	12	66.67	1
9	0	53.87	4.3333335	-24.8531	1	0.5	0	0.2857143	-4.096	-0.34	-0.322	5	62.5	0.89
15	0	52.75	5.5333333	-53.2272	1	0.5714286	0	0.15384616	-9.022	-0.679	-0.75	11	78.57	0.93
13	0	76.35	4.076923	-40.8755	1	0.5833333	0.09090909	0.18181819	-7.133	-0.696	-0.386	9	69.23	1
55	2	47.03	4.7454543	-135.308	1.525	0.7222222	0.056603774	0.43396226	-21.463	-3.435	-1.785	38	73.08	0.95
24	1	82.87	4.5416665	-67.4866	1.2272727	0.6956522	0.13636364	0.22727273	-10.93	-1.77	-1.225	14	60.87	0.96
21	8	43.66	4.48	-68.8705	1.0869565	0.25	0	0.17391305	-16.313	-0.968	-1.02	18	78.26	0.92
49	11	57.81	5.48	-114.306	1.2380953	0.42857143	0.020833334	0.104166664	-24.488	-2.681	-1.313	40	83.33	0.96
29	0	59.01	4.6896553	-80.1808	1.0714285	0.6785714	0.037037037	0.33333334	-12.832	-1.564	-1.276	13	50	0.9
37	0	37.55	4.7297297	-86.6562	1.3142858	0.75	0.028571429	0.45714286	-15.251	-2.895	-2.166	22	73.33	0.81
35	1	53.39	4.571429	-99.9148	1.2333333	0.5882353	0.060606062	0.24242425	-12.009	-3.554	-2.082	18	54.55	0.94
10	2	49.04	5.3	-35.5835	1.1	0.22222222	0	0	-7.477	-0.364	-0.75	6	66.67	0.9
11	1	25.33	4.090909	-25.4814	1.0909091	0.5	0.22222222	0.11111111	-5.541	-0.94	-0.537	7	70	0.91
26	0	73.3	5.423077	-58.3572	1.25	0.72	0.083333336	0.5	-9.761	-1.499	-1.212	16	69.57	0.88
50	1	53.87	5.16	-141.748	1.4146341	0.67346936	0.104166664	0.22916667	-27.236	-2.398	-1.869	41	91.11	0.9
27	3	39.25	4.888889	-77.3725	1.1666666	0.53846157	0	0.2	-15.336	-0.902	-0.816	20	76.92	0.96
15	0	100	4.5333333	-47.9669	1	0.5714286	0	0.15384616	-7.202	-0.876	-0.608	9	64.29	0.93
23	0	17.56	3.9565217	-62.1781	1.1904762	0.6363636	0.04761905	0.33333334	-11.574	-1.197	-1.074	10	47.62	0.91
51	1	44.61	4.4117646	-127.351	1.2926829	0.72	0.10204082	0.30612245	-21.271	-3.624	-1.78	34	73.91	0.9
5	0	23.98	3.6	-14.1769	1	0.5	0	0.6666667	-2.034	-0.825	-0.084	1	33.33	0.6
29	2	23.91	3.5172415	-95.5518	1.1851852	0.5	0.037037037	0.074074075	-14.474	-3.229	-1.751	20	80	0.86
56	4	50.29	4.1454544	-126.221	1.3076923	0.7777778	0.018867925	0.5283019	-19.594	-2.985	-1.814	40	75.47	0.96
24	0	25.93	4.6666665	-69.1724	1	0.6956522	0.045454547	0.22727273	-12.675	-1.563	-1.025	14	58.33	1
25	0	55.77	4.48	-80.3393	1	0.5833333	0	0.17391305	-14.124	-1.066	-0.836	11	47.83	0.92
35	1	39.69	4.4857144	-95.6758	1.25	0.6764706	0	0.21212122	-13.695	-2.331	-1.354	27	81.82	0.94
41	1	49.4	4.878049	-109.53	1.3870968	0.725	0.07692308	0.33333334	-15.273	-3.735	-1.18	30	83.33	0.88
22	1	29.81	3.8181818	-54.6269	1.0588236	0.61904764	0.05	0.3	-8.586	-2.221	-1.272	13	65	0.91
29	1	40.9	4.034483	-78.8182	1.1111112	0.71428573	0	0.2962963	-14.506	-1.602	-1.485	18	64.29	0.97
12	0	43.02	4	-46.5217	1.0909091	0.45454547	0.1	0.1	-7.992	-1.032	-0.706	7	58.33	1
16	0	54.48	3.875	-44.8388	1	0.73333335	0	0.2857143	-5.969	-1.683	-0.499	11	68.75	1
46	1	38.53	4.4347825	-116.355	1.2432432	0.75555557	0.022727273	0.3409091	-18.042	-3.515	-2.036	21	55.26	0.83
55	10	55.16	4.909091	-139.712	1.4186046	0.4814815	0.0754717	0.20754717	-27.884	-2.269	-2.07	44	83.02	0.96
48	1	48.9	5.0208335	-123.57	1.4	0.78723407	0.02173913	0.39130434	-20.106	-2.165	-1.67	39	84.78	0.96
52	2	39.77	3.8846154	-125.913	1.3611112	0.74509805	0.06	0.36	-22.248	-3.358	-2.05	30	63.83	0.9
32	4	47.76	4.1875	-79.6661	1.137931	0.61290324	0	0.3	-14.241	-1.492	-1.218	20	66.67	0.94
62	4	51.87	3.9545455	-168.438	1.4545455	0.64615387	0.015625	0.28125	-28.567	-2.924	-1.865	46	69.7	1
51	3	52.94	3.9215686	-144.924	1.2682927	0.6	0.020408163	0.2857143	-25.765	-3.073	-1.668	41	85.42	0.94
30	0	32.39	4.5	-69.6135	1.0689656	0.82758623	0.035714287	0.4642857	-12.47	-1.455	-0.821	19	70.37	0.9
30	0	32.86	5.0333333	-72.3028	1.137931	0.79310346	0.071428575	0.35714287	-14.189	-0.921	-1.167	21	72.41	0.97
39	0	27.41	4.8717947	-89.6372	1.2285714	0.8684211	0.027027028	0.5135135	-15.916	-2.045	-1.516	28	80	0.9
57	0	60.54	4.7017546	-133.43	1.2553191	0.8035714	0.036363635	0.38181818	-20.478	-2.877	-1.796	39	75	0.91
9	0	66.3	3.3333333	-19.9735	1	0.875	0.14285715	0.2857143	-3.455	-0.58	-0.395	4	50	0.89
18	0	19.91	4.2777777	-47.7466	1.0588236	0.5294118	0	0.3125	-8.338	-1.233	-0.834	14	87.5	0.89
23	0	41.14	4.4347825	-63.3016	1	0.6818182	0.14285715	0.2857143	-10.887	-1.516	-1.14	18	78.26	1
21	1	22.93	4.1904764	-66.9074	1.0526316	0.5	0.05263158	0.2631579	-13.374	-1.321	-0.858	12	60	0.95
35	5	57.87	4.885714	-74.6585	1.125	0.5588235	0.030303031	0.24242425	-15.954	-1.282	-1.166	25	73.53	0.97
38	2	50.04	3.868421	-90.7026	1.28125	0.6216216	0.027777778	0.30555555	-15.003	-2.114	-1.66	19	59.38	0.84
13	0	13.44	4.3076925	-34.5883	1	0.6666667	0	0.36363637	-6.612	-0.416	-0.378	10	76.92	1
27	0	57.16	4.6296296	-68.9104	1.1818181	0.6923077	0	0.44	-12.517	-1.217	-1.203	17	65.38	0.96
29	0	35.39	4.6896553	-73.0921	1.2727273	0.71428573	0	0.25925925	-13.716	-1.844	-0.993	17	65.38	0.9
18	2	38.66	4.888889	-48.0139	1.1111112	0.64705884	0.0625	0.25	-9.152	-1.156	-1.042	11	68.75	0.89
26	0	24.63	4.3461537	-76.4594	1.1	0.52	0.083333336	0.083333336	-12.068	-1.874	-1.001	14	56	0.96
40	9	55.12	4.75	-117.922	1.2727273	0.30769232	0.02631579	0.13157895	-23.347	-1.642	-1.146	31	79.49	0.97
55	0	34.11	3.581818	-131.611	1.2926829	0.7777778	0.03773585	0.35849056	-21.585	-2.987	-1.806	29	56.86	0.93
31	0	39.45	4.903226	-87.1713	1.2068965	0.73333335	0.06896552	0.13793103	-15.802	-1.669	-1.129	11	42.31	0.84
8	1	10.43	4.875	-37.6602	1	0.42857143	0	0	-5.134	-0.539	-0.248	5	62.5	1
24	1	44.22	4.1666665	-59.1626	1.0952381	0.73913044	0.045454547	0.27272728	-9.129	-1.418	-0.992	14	63.64	0.92
30	0	39.63	4.3333335	-71.6822	1.037037	0.6551724	0.035714287	0.35714287	-13.229	-1.101	-0.969	19	70.37	0.9
30	1	41.13	4.366667	-71.3037	1.1851852	0.6551724	0.10714286	0.32142857	-14.322	-1.283	-1.049	20	74.07	0.9
20	1	62.01	5.05	-63.4019	1.05	0.57894737	0	0.22222222	-7.839	-1.075	-1.19	13	72.22	0.9
27	0	56.8	4.5185184	-67.4354	1.24	0.6923077	0.04	0.4	-11.799	-1.753	-1.176	20	80	0.93
47	0	57.48	4.574468	-126.564	1.35	0.67391306	0.06666667	0.33333334	-18.416	-1.853	-2.423	30	69.77	0.91
28	2	50.1	4.357143	-81.6801	1.1923077	0.5185185	0.03846154	0.23076923	-12.297	-1.707	-1.297	12	46.15	0.93
52	1	42.46	3.8269231	-140.963	1.225	0.74509805	0.06	0.18	-22.813	-4.706	-1.752	30	65.22	0.88
20	0	35.72	5.45	-57.105	1.3157895	0.6315789	0	0.33333334	-9.212	-1.353	-0.745	11	64.71	0.85
46	8	51.9	4.521739	-103.742	1.2368422	0.46666667	0.045454547	0.1590909	-19.822	-2.638	-1.157	38	84.44	0.98
39	2	55.83	4.6153846	-99.6146	1.4333333	0.7368421	0	0.35135135	-18.069	-1.484	-1.607	28	80	0.9
23	2	6.18	4.130435	-56.4646	1.1666666	0.72727275	0	0.3809524	-9.942	-1.383	-1.066	15	65.22	1
5	1	5.13	6.2	-20.6887	1	0.5	0	0	-4.621	-0.646	-0.207	1	25	0.8
29	0	75.57	4.6896553	-90.132	1.2222222	0.60714287	0.037037037	0.18518518	-13.99	-1.076	-0.937	23	88.46	0.9
20	3	59.97	4.15	-61.5527	1	0.42105263	0	0.22222222	-9.42	-1.219	-0.707	13	72.22	0.9
32	0	50.98	4.40625	-83.4081	1.1111112	0.7419355	0	0.3	-14.661	-2.518	-1.371	22	73.33	0.94
27	2	46.68	3.5925925	-87.8846	1.173913	0.42307693	0.04	0.08	-15.067	-1.603	-0.796	20	80	0.93
15	0	47.74	4.3333335	-39.8419	1.2857143	0.78571427	0.07692308	0.23076923	-5.539	-1.177	-0.571	11	91.67	0.8
24	2	39.93	5.4583335	-66.7782	1.08	0.6086956	0.09090909	0.22727273	-13.177	-2.606	-2.261	15	68.18	0.92
27	1	50.3	4.740741	-86.4603	1.08	0.65384614	0	0.12	-14.348	-1.497	-1.283	18	66.67	1
60	1	63.92	4.1666665	-147.632	1.3777778	0.7627119	0.05172414	0.46551725	-26.354	-2.309	-2.091	37	66.07	0.93
40	0	40.03	4.375	-97.8642	1.2	0.7692308	0.05263158	0.31578946	-17.953	-2.013	-1.277	21	56.76	0.93
21	2	25.17	4.714286	-64.9794	1	0.45	0.05263158	0.10526316	-10.612	-1.112	-0.688	12	60	0.95
34	1	48.02	4.029412	-93.6768	1.0645162	0.6666667	0.03125	0.125	-15.799	-3.342	-1.859	22	68.75	0.94
46	0	51.59	3.7391305	-119.997	1.2307693	0.73333335	0	0.38636363	-21.313	-2.282	-1.744	30	69.77	0.93
27	0	27.11	4.5172415	-85.2134	1.2083334	0.6785714	0	0.2962963	-12.991	-2.331	-1.043	14	51.85	0.93
40	9	53.97	4.575	-111.529	1.2647059	0.4871795	0.02631579	0.21052632	-19.837	-1.343	-1.264	30	75	1
32	2	57.11	4.733333	-95.7456	1.25	0.44827586	0.071428575	0.14285715	-16.027	-2.057	-1.353	17	62.96	0.9
42	0	70.36	3.857143	-110.196	1.1891892	0.7804878	0.075	0.275	-18.137	-1.951	-1.496	30	76.92	0.93
37	0	35.85	4.243243	-95.7687	1.1315789	0.8333333	0.08571429	0.2	-18.661	-1.723	-1.387	23	67.65	0.92
17	0	78.45	4.2352943	-39.5912	1	0.5	0.06666667	0.26666668	-5.899	-1.143	-0.64	12	75	0.94
25	0	71.63	4.96	-85.3414	1.1818181	0.5	0	0.08695652	-12.688	-1.036	-0.785	18	75	0.96
27	0	34.88	3.3214285	-78.2946	1.1363636	0.7037037	0.03846154	0.26923078	-10.542	-2.482	-1.033	12	48	0.89
41	0	30.65	4.365854	-99.1196	1.2727273	0.85	0.025641026	0.41025642	-16.646	-3.327	-1.777	20	52.63	0.93
38	1	48.34	5.1578946	-88.9849	1.1842105	0.7027027	0.083333336	0.33333334	-13.161	-2.142	-1.714	27	81.82	0.87
33	1	46.12	4.878788	-82.1134	1.1851852	0.6875	0.06451613	0.2580645	-13.842	-2.738	-1.017	19	65.52	0.88
34	3	60.72	4.4117646	-93.5853	1.2580645	0.6666667	0.03125	0.15625	-15.782	-3.076	-2.05	22	68.75	0.94
25	1	35.36	4.16	-73.7509	1.0952381	0.5833333	0.04347826	0.13043478	-13.161	-1.379	-1.016	15	60	1
30	0	51	4.8	-78.9735	1.2222222	0.6896552	0	0.25	-13.9	-0.972	-0.82	20	71.43	0.93
39	0	33.6	4.4871793	-127.779	1.2058823	0.5263158	0	0.13513513	-18.383	-3.291	-1.953	27	72.97	0.95
30	0	47.54	4.266667	-76.569	1.1904762	0.6896552	0.071428575	0.2857143	-10.69	-2.709	-0.863	14	51.85	0.9
25	1	50.9	5.32	-87.3689	1.04	0.41666666	0	0.2173913	-13.956	-1.506	-1.013	13	54.17	0.96
16	0	56.68	5.1875	-59.5729	1.1111112	0.26666668	0	0	-10.917	-0.985	-0.804	10	71.43	0.88
16	1	27.78	5.5	-35.4866	1	0.73333335	0.071428575	0.5	-7.048	-0.794	-0.556	11	68.75	1
21	2	66.95	4.3809524	-48.0146	1.1052631	0.65	0	0.31578946	-9.274	-1.459	-0.777	18	85.71	1
39	3	36.56	4.4102564	-117.931	1.1714286	0.4473684	0.08108108	0.10810811	-22.861	-1.464	-1.043	22	56.41	1
38	0	70.76	4.8157897	-95.4015	1.2903225	0.6486486	0	0.30555555	-15.899	-1.956	-1.17	25	69.44	0.95
39	4	35.1	4.365854	-103.774	1.15	0.55	0	0.20512821	-22.111	-1.686	-1.541	29	76.32	0.93
61	3	60.25	4.0983605	-179.663	1.2978723	0.6333333	0.016949153	0.22033899	-27.537	-3.371	-2.055	46	79.31	0.95
24	1	20.1	4.1666665	-57.3465	1.173913	0.65217394	0	0.22727273	-11.5	-1.624	-0.975	15	65.22	0.96
11	3	4.03	5.818182	-39.6506	1	0.5	0.11111111	0.11111111	-7.2	-0.832	-0.532	7	63.64	1
38	0	28.48	5.236842	-106.925	1.2941177	0.5945946	0.027777778	0.2777778	-15.381	-2.411	-1.425	15	42.86	0.92
23	2	52.28	4.869565	-69.9275	1.0909091	0.45454547	0.04761905	0.1904762	-12.034	-1.28	-0.622	18	81.82	0.96
22	2	42.08	3.5	-33.6848	1.0625	0.84210527	0.11111111	0.5555556	-5.769	-1.023	-0.471	13	68.42	0.95
38	1	38.89	3.631579	-94.0613	1.137931	0.7027027	0.083333336	0.3611111	-15.741	-1.996	-1.145	22	62.86	0.92
9	1	12.61	5.3333335	-38.2531	1	0.375	0	0.2857143	-6.356	-0.51	-0.349	5	62.5	0.89
45	1	62.04	4.5333333	-113.707	1.3611112	0.72727275	0	0.37209302	-19.562	-1.944	-1.338	29	74.36	0.87
46	2	56.84	4.173913	-116.3	1.3125	0.6888889	0.045454547	0.3409091	-17.761	-2.84	-1.581	28	62.22	0.98
40	0	53.23	4.075	-98.7114	1.1818181	0.7948718	0.078947365	0.42105263	-18.489	-1.753	-0.974	29	72.5	1
42	4	62.91	4.428571	-120.455	1.0555556	0.6097561	0	0.275	-20.174	-1.91	-1.417	29	70.73	0.98
31	0	39.33	5.064516	-79.2523	1.137931	0.73333335	0.03448276	0.27586207	-12.026	-1.907	-1.074	20	71.43	0.9
49	0	51.22	4.2040815	-122.874	1.255814	0.6458333	0	0.29787233	-21.646	-1.821	-1.78	36	76.6	0.96
26	0	56.56	5.6153846	-59.6599	1.1111112	0.72	0.041666668	0.25	-10.213	-1.048	-1.128	15	65.22	0.88
57	1	41.38	4.105263	-158.69	1.4186046	0.6964286	0.018181818	0.29090908	-25.932	-4.586	-2.837	40	71.43	0.98
35	1	42.4	4.4	-81.7824	1.25	0.7352941	0.060606062	0.45454547	-14.02	-1.561	-0.976	24	75	0.91
56	1	25.94	4.339286	-168.049	1.2826087	0.6909091	0	0.2777778	-27.31	-4.652	-2.738	36	70.59	0.91
39	1	47.75	4.3076925	-105.048	1.2903225	0.68421054	0.027027028	0.27027026	-18.42	-1.98	-1.373	25	69.44	0.92
36	1	71.13	4.0277777	-84.1835	1.1935484	0.7714286	0.0882353	0.29411766	-16.276	-1.262	-1.117	23	67.65	0.94
19	2	1.53	5.4736843	-47.713	1.1666666	0.5555556	0	0.29411766	-8.559	-1.434	-1.148	9	56.25	0.84
30	2	30.24	4.7	-70.8886	1.0833334	0.7586207	0	0.39285713	-11.633	-1.361	-0.822	24	82.76	0.97
42	6	50.23	4.3863635	-125.079	1.34375	0.4883721	0.023809524	0.0952381	-24.104	-2.942	-1.493	29	74.36	0.89
12	0	7.96	5.25	-29.3036	1	0.90909094	0	0.1	-4.73	-1.098	-0.628	8	66.67	1
38	3	29.21	3.631579	-99.0588	1.2121212	0.5405405	0.11111111	0.16666667	-19.56	-2.064	-1.307	19	52.78	0.95
42	3	57.95	4.181818	-112.176	1.1578947	0.60465115	0.071428575	0.26190478	-20.491	-1.672	-1.411	29	70.73	0.93
36	3	50.55	4.4166665	-105.394	1.3225807	0.5714286	0	0.29411766	-17.556	-2.593	-1.537	23	65.71	0.97
33	0	44.61	4.3636365	-69.6811	1.1034483	0.75	0.12903225	0.4516129	-11.695	-1.719	-1.121	22	73.33	0.91
36	0	54.14	5.3333335	-87.6676	1.1875	0.8	0.05882353	0.44117647	-14.684	-2.277	-1.426	21	63.64	0.92
7	0	17.98	4.714286	-31.6941	1	0	0	0	-5.202	-0.548	-0.502	1	16.67	0.86
49	2	78.02	5.020408	-113.902	1.5405406	0.625	0.04255319	0.31914893	-16.3	-2.166	-2.139	35	77.78	0.92
38	3	33.3	3.891892	-114.469	1.125	0.5833333	0.028571429	0.31428573	-21.174	-2.29	-1.273	24	64.86	1
